time;pot_1;pot_2;pot_3;pot_4;pot_5;pot_6
2025-02-01 04:17:38 UTC;315;510;-250;325;0;-256
2025-02-01 04:20:38 UTC;315;510;-250;325;0;-256
2025-02-01 04:23:38 UTC;315;510;-250;325;0;-256
2025-02-01 04:26:38 UTC;316;510;-250;318;0;-256
2025-02-01 04:29:38 UTC;316;510;-251;318;0;-256
2025-02-01 04:32:38 UTC;316;510;-251;318;0;-256
2025-02-01 04:35:38 UTC;316;510;-251;318;0;-256
2025-02-01 04:38:39 UTC;316;510;-251;318;0;-256
2025-02-01 04:41:39 UTC;316;510;-251;322;0;-256
2025-02-01 04:44:39 UTC;316;510;-251;322;0;-256
2025-02-01 04:47:39 UTC;317;511;-252;323;0;-257
2025-02-01 04:50:39 UTC;317;511;-252;323;0;-257
2025-02-01 04:53:39 UTC;317;511;-252;323;0;-257
2025-02-01 04:56:39 UTC;317;511;-252;323;0;-257
2025-02-01 04:59:39 UTC;317;511;-252;323;0;-257
2025-02-01 05:02:39 UTC;318;511;-252;323;0;-257
2025-02-01 05:05:39 UTC;318;512;-253;323;0;-257
2025-02-01 05:08:39 UTC;318;512;-253;323;0;-257
2025-02-01 05:11:40 UTC;318;512;-253;323;0;-257
2025-02-01 05:14:40 UTC;318;512;-253;324;0;-257
2025-02-01 05:17:40 UTC;318;512;-253;324;0;-257
2025-02-01 05:20:40 UTC;319;512;-253;324;0;-257
2025-02-01 05:23:40 UTC;319;512;-254;324;0;-257
2025-02-01 05:26:40 UTC;319;512;-254;324;0;-257
2025-02-01 05:29:40 UTC;319;512;-254;324;0;-258
2025-02-01 05:32:40 UTC;320;513;-255;324;0;-258
2025-02-01 05:35:40 UTC;320;512;-255;324;0;-258
2025-02-01 05:38:40 UTC;320;517;-255;325;0;-258
2025-02-01 05:41:41 UTC;320;517;-255;325;0;-258
2025-02-01 05:44:41 UTC;320;517;-255;325;0;-258
2025-02-01 05:47:41 UTC;320;521;-255;325;0;-258
2025-02-01 05:50:41 UTC;320;521;-256;325;0;-258
2025-02-01 05:53:41 UTC;320;521;-256;325;0;-259
2025-02-01 05:56:41 UTC;321;538;-256;325;0;-259
2025-02-01 05:59:41 UTC;321;538;-256;325;0;-259
2025-02-01 06:02:41 UTC;321;538;-260;325;0;-259
2025-02-01 06:05:41 UTC;322;538;-260;325;0;-259
2025-02-01 06:08:41 UTC;322;538;-260;325;0;-259
2025-02-01 06:11:41 UTC;322;538;-260;325;0;-259
2025-02-01 06:14:42 UTC;322;538;-261;325;0;-259
2025-02-01 06:17:42 UTC;322;538;-261;325;0;-259
2025-02-01 06:20:42 UTC;322;538;-261;325;0;-259
2025-02-01 06:23:42 UTC;322;538;-261;325;0;-259
2025-02-01 06:26:42 UTC;322;538;-261;326;0;-259
2025-02-01 06:29:42 UTC;322;538;-261;326;0;-259
2025-02-01 06:32:42 UTC;323;538;-262;326;0;-259
2025-02-01 06:35:42 UTC;323;538;-262;326;0;-259
2025-02-01 06:38:42 UTC;323;539;-262;326;0;-259
2025-02-01 06:41:42 UTC;324;539;-262;326;0;-259
2025-02-01 06:44:43 UTC;324;539;-263;326;0;-259
2025-02-01 06:47:43 UTC;324;539;-263;326;0;-259
2025-02-01 06:50:43 UTC;324;540;-263;327;0;-259
2025-02-01 06:53:43 UTC;324;540;-263;327;0;-259
2025-02-01 06:56:43 UTC;324;540;-264;327;0;-259
2025-02-01 06:59:43 UTC;325;540;-264;327;0;-259
2025-02-01 07:02:43 UTC;325;540;-264;327;0;-260
2025-02-01 07:05:43 UTC;326;540;-265;328;0;-260
2025-02-01 07:08:43 UTC;326;540;-265;328;0;-260
2025-02-01 07:11:43 UTC;326;540;-265;328;0;-260
2025-02-01 07:14:44 UTC;326;540;-265;328;0;-260
2025-02-01 07:17:44 UTC;326;541;-266;328;0;-260
2025-02-01 07:20:44 UTC;326;541;-266;328;0;-260
2025-02-01 07:23:44 UTC;326;524;-266;328;0;-260
2025-02-01 07:26:44 UTC;327;521;-266;328;0;-260
2025-02-01 07:29:44 UTC;327;521;-267;329;0;-260
2025-02-01 07:32:44 UTC;328;522;-267;329;0;-261
2025-02-01 07:35:44 UTC;328;522;-267;329;0;-261
2025-02-01 07:38:44 UTC;328;522;-268;329;0;-261
2025-02-01 07:41:44 UTC;328;522;-268;329;0;-261
2025-02-01 07:44:45 UTC;328;522;-268;329;0;-261
2025-02-01 07:47:45 UTC;329;522;-268;329;0;-261
2025-02-01 07:50:45 UTC;329;522;-268;330;0;-261
2025-02-01 07:53:45 UTC;330;523;-269;330;0;-261
2025-02-01 07:56:45 UTC;330;523;-269;341;0;-261
2025-02-01 07:59:45 UTC;330;523;-269;342;0;-261
2025-02-01 08:02:45 UTC;330;523;-270;350;0;-261
2025-02-01 08:05:45 UTC;330;523;-270;350;0;-261
2025-02-01 08:08:45 UTC;330;523;-270;347;0;-262
2025-02-01 08:11:45 UTC;331;523;-270;347;0;-262
2025-02-01 08:14:46 UTC;331;524;-271;347;0;-262
2025-02-01 08:17:46 UTC;332;524;-271;347;0;-262
2025-02-01 08:20:46 UTC;332;524;-271;347;0;-262
2025-02-01 08:23:46 UTC;332;524;-272;347;0;-262
2025-02-01 08:26:46 UTC;332;524;-272;347;0;-262
2025-02-01 08:29:46 UTC;332;524;-272;348;0;-262
2025-02-01 08:32:46 UTC;332;524;-272;348;0;-262
2025-02-01 08:35:46 UTC;333;529;-273;348;0;-262
2025-02-01 08:38:46 UTC;334;529;-273;348;0;-262
2025-02-01 08:41:46 UTC;334;529;-273;348;0;-262
2025-02-01 08:44:47 UTC;334;529;-274;348;0;-262
2025-02-01 08:47:47 UTC;334;530;-274;348;0;-263
2025-02-01 08:50:47 UTC;334;530;-274;349;0;-263
2025-02-01 08:53:47 UTC;335;530;-274;349;0;-263
2025-02-01 08:56:47 UTC;335;530;-275;349;0;-263
2025-02-01 08:59:47 UTC;336;530;-275;349;0;-263
2025-02-01 09:02:47 UTC;336;530;-275;349;0;-263
2025-02-01 09:05:47 UTC;336;530;-275;349;0;-263
2025-02-01 09:08:47 UTC;336;531;-276;349;0;-263
2025-02-01 09:11:47 UTC;336;531;-276;349;0;-263
2025-02-01 09:14:48 UTC;336;531;-276;350;0;-263
2025-02-01 09:17:48 UTC;337;531;-276;350;0;-263
2025-02-01 09:20:48 UTC;337;531;-276;350;0;-263
2025-02-01 09:23:48 UTC;338;531;-277;350;0;-263
2025-02-01 09:26:48 UTC;338;531;-277;350;0;-264
2025-02-01 09:29:48 UTC;338;532;-277;350;0;-264
2025-02-01 09:32:48 UTC;338;532;-277;350;0;-264
2025-02-01 09:35:48 UTC;338;532;-278;351;0;-264
2025-02-01 09:38:48 UTC;338;532;-278;351;0;-264
2025-02-01 09:41:48 UTC;338;532;-278;351;0;-264
2025-02-01 09:44:49 UTC;339;532;-279;351;0;-264
2025-02-01 09:47:49 UTC;339;532;-279;351;0;-264
2025-02-01 09:50:49 UTC;340;532;-279;351;0;-264
2025-02-01 09:53:49 UTC;340;532;-279;351;0;-264
2025-02-01 09:56:49 UTC;340;533;-280;351;0;-264
2025-02-01 09:59:49 UTC;340;533;-280;351;0;-264
2025-02-01 10:02:49 UTC;340;533;-280;351;0;-264
2025-02-01 10:05:49 UTC;340;537;-280;351;0;-264
2025-02-01 10:08:49 UTC;340;537;-281;352;0;-264
2025-02-01 10:11:49 UTC;341;558;-281;352;0;-265
2025-02-01 10:14:50 UTC;341;558;-281;352;0;-265
2025-02-01 10:17:50 UTC;342;558;-281;352;0;-265
2025-02-01 10:20:50 UTC;342;558;-282;352;0;-265
2025-02-01 10:23:50 UTC;342;558;-282;352;0;-265
2025-02-01 10:26:50 UTC;342;558;-282;352;0;-265
2025-02-01 10:29:50 UTC;342;558;-282;353;0;-265
2025-02-01 10:32:50 UTC;342;558;-283;353;0;-265
2025-02-01 10:35:50 UTC;343;558;-283;353;0;-265
2025-02-01 10:38:50 UTC;343;558;-283;353;0;-265
2025-02-01 10:41:50 UTC;344;558;-283;353;0;-265
2025-02-01 10:44:51 UTC;344;558;-284;353;0;-265
2025-02-01 10:47:51 UTC;344;559;-284;353;0;-265
2025-02-01 10:50:51 UTC;344;559;-284;353;0;-265
2025-02-01 10:53:51 UTC;344;559;-284;353;0;-265
2025-02-01 10:56:51 UTC;344;559;-285;353;0;-265
2025-02-01 10:59:51 UTC;345;559;-285;353;0;-265
2025-02-01 11:02:51 UTC;345;559;-285;354;0;-265
2025-02-01 11:05:51 UTC;345;559;-285;354;0;-265
2025-02-01 11:08:51 UTC;345;559;-286;354;0;-265
2025-02-01 11:11:51 UTC;345;559;-286;354;0;-265
2025-02-01 11:14:52 UTC;346;560;-286;354;0;-265
2025-02-01 11:17:52 UTC;346;560;-286;354;0;-265
2025-02-01 11:20:52 UTC;346;560;-287;354;0;-265
2025-02-01 11:23:52 UTC;346;560;-287;354;0;-265
2025-02-01 11:26:52 UTC;346;560;-287;354;0;-265
2025-02-01 11:29:52 UTC;346;560;-287;354;0;-265
2025-02-01 11:32:52 UTC;346;560;-287;355;0;-265
2025-02-01 11:35:52 UTC;346;560;-287;355;0;-265
2025-02-01 11:38:52 UTC;347;560;-288;355;0;-265
2025-02-01 11:41:52 UTC;347;560;-288;355;0;-265
2025-02-01 11:44:53 UTC;347;560;-288;355;0;-265
2025-02-01 11:47:53 UTC;347;560;-288;355;0;-265
2025-02-01 11:50:53 UTC;348;560;-288;355;0;-265
2025-02-01 11:53:53 UTC;348;560;-289;355;0;-265
2025-02-01 11:56:53 UTC;348;561;-289;355;0;-266
2025-02-01 11:59:53 UTC;348;561;-289;355;0;-266
2025-02-01 12:02:53 UTC;348;561;-289;355;0;-266
2025-02-01 12:05:53 UTC;348;561;-289;355;0;-266
2025-02-01 12:08:53 UTC;348;561;-289;355;0;-266
2025-02-01 12:11:53 UTC;348;561;-290;355;0;-266
2025-02-01 12:14:53 UTC;349;561;-290;355;0;-266
2025-02-01 12:17:54 UTC;349;561;-290;355;0;-266
2025-02-01 12:20:54 UTC;349;562;-290;356;0;-266
2025-02-01 12:23:54 UTC;350;562;-291;356;0;-266
2025-02-01 12:26:54 UTC;350;562;-291;356;0;-266
2025-02-01 12:29:54 UTC;350;562;-291;356;0;-266
2025-02-01 12:32:54 UTC;350;562;-291;356;0;-266
2025-02-01 12:35:54 UTC;350;562;-292;356;0;-266
2025-02-01 12:38:54 UTC;350;562;-292;356;0;-266
2025-02-01 12:41:54 UTC;350;562;-292;356;0;-266
2025-02-01 12:44:54 UTC;351;562;-292;357;0;-266
2025-02-01 12:47:55 UTC;351;562;-292;357;0;-266
2025-02-01 12:50:55 UTC;351;562;-292;357;0;-266
2025-02-01 12:53:55 UTC;352;563;-293;357;0;-266
2025-02-01 12:56:55 UTC;352;563;-293;357;0;-266
2025-02-01 12:59:55 UTC;352;563;-293;357;0;-266
2025-02-01 13:02:55 UTC;352;563;-293;357;0;-266
2025-02-01 13:05:55 UTC;352;563;-293;357;0;-266
2025-02-01 13:08:55 UTC;353;563;-294;357;0;-266
2025-02-01 13:11:55 UTC;353;564;-294;357;0;-266
2025-02-01 13:14:55 UTC;353;564;-294;357;0;-266
2025-02-01 13:17:55 UTC;353;564;-294;357;0;-266
2025-02-01 13:20:56 UTC;354;564;-295;357;0;-266
2025-02-01 13:23:56 UTC;354;564;-295;357;0;-266
2025-02-01 13:26:56 UTC;354;564;-295;357;0;-266
2025-02-01 13:29:56 UTC;354;564;-296;357;0;-266
2025-02-01 13:32:56 UTC;354;564;-296;362;0;-266
2025-02-01 13:35:56 UTC;355;564;-296;362;0;-266
2025-02-01 13:38:56 UTC;355;564;-296;362;0;-266
2025-02-01 13:41:56 UTC;355;564;-296;362;0;-266
2025-02-01 13:44:56 UTC;356;564;-297;362;0;-266
2025-02-01 13:47:56 UTC;356;569;-297;366;0;-267
2025-02-01 13:50:56 UTC;356;569;-297;366;0;-267
2025-02-01 13:53:57 UTC;356;569;-297;367;0;-267
2025-02-01 13:56:57 UTC;356;569;-297;367;0;-267
2025-02-01 13:59:57 UTC;357;569;-298;367;0;-267
2025-02-01 14:02:57 UTC;357;569;-298;367;0;-267
2025-02-01 14:05:57 UTC;357;570;-298;367;0;-267
2025-02-01 14:08:57 UTC;358;570;-298;367;0;-267
2025-02-01 14:11:57 UTC;358;570;-298;367;0;-267
2025-02-01 14:14:57 UTC;358;570;-298;367;0;-267
2025-02-01 14:17:57 UTC;358;570;-298;367;0;-267
2025-02-01 14:20:57 UTC;359;570;-299;367;0;-267
2025-02-01 14:23:57 UTC;359;570;-299;367;0;-267
2025-02-01 14:26:58 UTC;359;570;-299;367;0;-267
2025-02-01 14:29:58 UTC;359;570;-300;367;0;-267
2025-02-01 14:32:58 UTC;360;571;-300;368;0;-267
2025-02-01 14:35:58 UTC;360;571;-300;368;0;-267
2025-02-01 14:38:58 UTC;360;571;-300;368;0;-267
2025-02-01 14:41:58 UTC;360;571;-297;368;0;-267
2025-02-01 14:44:58 UTC;360;571;-297;368;0;-267
2025-02-01 14:47:58 UTC;361;571;-297;368;0;-267
2025-02-01 14:50:58 UTC;361;571;-297;368;0;-267
2025-02-01 14:53:58 UTC;362;571;-298;369;0;-267
2025-02-01 14:56:58 UTC;362;572;-298;368;0;-267
2025-02-01 14:59:59 UTC;362;572;-298;369;0;-268
2025-02-01 15:02:59 UTC;362;572;-298;369;0;-268
2025-02-01 15:05:59 UTC;362;572;-299;369;0;-268
2025-02-01 15:08:59 UTC;363;572;-299;369;0;-268
2025-02-01 15:11:59 UTC;363;572;-299;369;0;-268
2025-02-01 15:14:59 UTC;363;572;-299;369;0;-268
2025-02-01 15:17:59 UTC;363;572;-300;369;0;-268
2025-02-01 15:20:59 UTC;364;572;-300;369;0;-268
2025-02-01 15:23:59 UTC;364;572;-300;369;0;-268
2025-02-01 15:26:59 UTC;364;573;-300;369;0;-268
2025-02-01 15:29:59 UTC;364;573;-300;370;0;-268
2025-02-01 15:33:00 UTC;365;573;-301;370;0;-268
2025-02-01 15:36:00 UTC;365;573;-301;370;0;-268
2025-02-01 15:39:00 UTC;365;573;-301;370;0;-268
2025-02-01 15:42:00 UTC;366;573;-301;370;0;-268
2025-02-01 15:45:00 UTC;366;573;-301;370;0;-268
2025-02-01 15:48:00 UTC;366;566;-302;370;0;-268
2025-02-01 15:51:00 UTC;366;566;-302;370;0;-268
2025-02-01 15:54:00 UTC;366;566;-302;370;0;-268
2025-02-01 15:57:00 UTC;366;566;-302;371;0;-269
2025-02-01 16:00:00 UTC;367;566;-302;371;0;-269
2025-02-01 16:03:00 UTC;367;566;-303;371;0;-269
2025-02-01 16:06:01 UTC;367;566;-303;371;0;-269
2025-02-01 16:09:01 UTC;368;566;-303;371;0;-269
2025-02-01 16:12:01 UTC;368;566;-304;371;0;-269
2025-02-01 16:15:01 UTC;368;567;-304;372;0;-269
2025-02-01 16:18:01 UTC;368;567;-304;371;0;-269
2025-02-01 16:21:01 UTC;369;567;-304;371;0;-269
2025-02-01 16:24:01 UTC;369;567;-304;371;0;-269
2025-02-01 16:27:01 UTC;369;567;-305;372;0;-269
2025-02-01 16:30:01 UTC;369;567;-305;372;0;-269
2025-02-01 16:33:01 UTC;370;567;-305;372;0;-269
2025-02-01 16:36:02 UTC;370;568;-305;372;0;-269
2025-02-01 16:39:02 UTC;370;568;-306;372;0;-270
2025-02-01 16:42:02 UTC;370;568;-306;372;0;-270
2025-02-01 16:45:02 UTC;371;568;-306;373;0;-270
2025-02-01 16:48:02 UTC;371;568;-306;373;0;-270
2025-02-01 16:51:02 UTC;371;568;-307;373;0;-270
2025-02-01 16:54:02 UTC;372;568;-307;373;0;-270
2025-02-01 16:57:02 UTC;372;568;-307;373;0;-270
2025-02-01 17:00:02 UTC;372;568;-307;373;0;-270
2025-02-01 17:03:02 UTC;372;569;-308;373;0;-270
2025-02-01 17:06:03 UTC;372;569;-308;373;0;-270
2025-02-01 17:09:03 UTC;373;577;-308;373;0;-270
2025-02-01 17:12:03 UTC;373;577;-305;373;0;-270
2025-02-01 17:15:03 UTC;373;577;-305;374;0;-270
2025-02-01 17:18:03 UTC;374;577;-305;374;0;-271
2025-02-01 17:21:03 UTC;374;574;-305;374;0;-271
2025-02-01 17:24:03 UTC;374;574;-306;374;0;-271
2025-02-01 17:27:03 UTC;374;574;-306;374;0;-271
2025-02-01 17:30:03 UTC;375;574;-306;379;0;-271
2025-02-01 17:33:03 UTC;375;574;-307;379;0;-271
2025-02-01 17:36:04 UTC;375;574;-307;379;0;-271
2025-02-01 17:39:04 UTC;376;574;-307;379;0;-271
2025-02-01 17:42:04 UTC;376;574;-307;379;0;-271
2025-02-01 17:45:04 UTC;376;574;-304;379;0;-271
2025-02-01 17:48:04 UTC;376;575;-304;379;0;-271
2025-02-01 17:51:04 UTC;376;575;-304;379;0;-271
2025-02-01 17:54:04 UTC;377;575;-304;379;0;-271
2025-02-01 17:57:04 UTC;377;575;-304;379;0;-271
2025-02-01 18:00:04 UTC;377;575;-305;379;0;-272
2025-02-01 18:03:04 UTC;378;575;-305;379;0;-272
2025-02-01 18:06:05 UTC;378;576;-305;380;0;-272
2025-02-01 18:09:05 UTC;378;576;-305;380;0;-272
2025-02-01 18:12:05 UTC;378;576;-305;380;0;-272
2025-02-01 18:15:05 UTC;379;576;-306;380;0;-272
2025-02-01 18:18:05 UTC;379;576;-306;380;0;-272
2025-02-01 18:21:05 UTC;379;576;-306;380;0;-272
2025-02-01 18:24:05 UTC;380;576;-306;380;0;-272
2025-02-01 18:27:05 UTC;380;576;-306;381;0;-272
2025-02-01 18:30:05 UTC;380;576;-307;381;0;-272
2025-02-01 18:33:05 UTC;380;576;-307;381;0;-272
2025-02-01 18:36:06 UTC;380;576;-307;381;0;-273
2025-02-01 18:39:06 UTC;381;569;-307;381;0;-273
2025-02-01 18:42:06 UTC;381;569;-307;381;0;-273
2025-02-01 18:45:06 UTC;381;569;-308;381;0;-273
2025-02-01 18:48:06 UTC;382;569;-308;381;0;-273
2025-02-01 18:51:06 UTC;382;569;-308;381;0;-273
2025-02-01 18:54:06 UTC;382;569;-308;381;0;-273
2025-02-01 18:57:06 UTC;382;569;-309;381;0;-273
2025-02-01 19:00:06 UTC;382;570;-309;381;0;-273
2025-02-01 19:03:06 UTC;383;570;-309;381;0;-273
2025-02-01 19:06:06 UTC;383;570;-309;381;0;-273
2025-02-01 19:09:07 UTC;383;570;-309;378;0;-273
2025-02-01 19:12:07 UTC;384;570;-309;378;0;-273
2025-02-01 19:15:07 UTC;384;570;-310;378;0;-273
2025-02-01 19:18:07 UTC;384;570;-310;378;0;-274
2025-02-01 19:21:07 UTC;384;570;-310;378;0;-274
2025-02-01 19:24:07 UTC;384;570;-310;378;0;-274
2025-02-01 19:27:07 UTC;385;570;-311;378;0;-274
2025-02-01 19:30:07 UTC;385;571;-311;378;0;-274
2025-02-01 19:33:07 UTC;385;571;-311;378;0;-274
2025-02-01 19:36:07 UTC;386;571;-311;379;0;-274
2025-02-01 19:39:08 UTC;386;571;-311;379;0;-274
2025-02-01 19:42:08 UTC;386;571;-312;379;0;-274
2025-02-01 19:45:08 UTC;386;571;-312;379;0;-274
2025-02-01 19:48:08 UTC;386;571;-316;379;0;-274
2025-02-01 19:51:08 UTC;387;571;-316;379;0;-274
2025-02-01 19:54:08 UTC;387;571;-316;379;0;-274
2025-02-01 19:57:08 UTC;387;572;-317;379;0;-274
2025-02-01 20:00:08 UTC;388;572;-317;379;0;-274
2025-02-01 20:03:08 UTC;388;572;-317;379;0;-274
2025-02-01 20:06:08 UTC;388;572;-317;379;0;-275
2025-02-01 20:09:09 UTC;388;572;-317;379;0;-275
2025-02-01 20:12:09 UTC;388;572;-318;379;0;-275
2025-02-01 20:15:09 UTC;388;572;-318;379;0;-275
2025-02-01 20:18:09 UTC;389;572;-318;379;0;-275
2025-02-01 20:21:09 UTC;389;572;-318;379;0;-275
2025-02-01 20:24:09 UTC;389;572;-318;380;0;-275
2025-02-01 20:27:09 UTC;390;572;-319;380;0;-275
2025-02-01 20:30:09 UTC;390;572;-319;380;0;-275
2025-02-01 20:33:09 UTC;390;573;-319;380;0;-275
2025-02-01 20:36:09 UTC;390;573;-319;380;0;-275
2025-02-01 20:39:10 UTC;390;573;-320;380;0;-275
2025-02-01 20:42:10 UTC;390;573;-320;380;0;-275
2025-02-01 20:45:10 UTC;391;577;-320;380;0;-275
2025-02-01 20:48:10 UTC;391;577;-320;381;0;-275
2025-02-01 20:51:10 UTC;391;577;-320;381;0;-276
2025-02-01 20:54:10 UTC;391;577;-321;381;0;-276
2025-02-01 20:57:10 UTC;392;577;-321;381;0;-276
2025-02-01 21:00:10 UTC;392;578;-321;381;0;-276
2025-02-01 21:03:10 UTC;392;578;-321;381;0;-276
2025-02-01 21:06:10 UTC;392;578;-322;381;0;-276
2025-02-01 21:09:11 UTC;392;578;-322;381;0;-276
2025-02-01 21:12:11 UTC;392;578;-322;381;0;-276
2025-02-01 21:15:11 UTC;393;578;-322;381;0;-276
2025-02-01 21:18:11 UTC;393;578;-323;381;0;-276
2025-02-01 21:21:11 UTC;394;578;-323;381;0;-276
2025-02-01 21:24:11 UTC;394;578;-323;381;0;-276
2025-02-01 21:27:11 UTC;394;578;-323;381;0;-276
2025-02-01 21:30:11 UTC;394;578;-323;381;0;-276
2025-02-01 21:33:11 UTC;394;579;-324;381;0;-276
2025-02-01 21:36:11 UTC;394;579;-324;382;0;-276
2025-02-01 21:39:12 UTC;394;579;-324;382;0;-276
2025-02-01 21:42:12 UTC;394;579;-324;382;0;-277
2025-02-01 21:45:12 UTC;395;579;-324;382;0;-277
2025-02-01 21:48:12 UTC;395;579;-325;382;0;-277
2025-02-01 21:51:12 UTC;396;579;-325;382;0;-277
2025-02-01 21:54:12 UTC;396;579;-325;382;0;-277
2025-02-01 21:57:12 UTC;396;579;-325;383;0;-277
2025-02-01 22:00:12 UTC;396;580;-326;383;0;-277
2025-02-01 22:03:12 UTC;396;580;-326;383;0;-277
2025-02-01 22:06:12 UTC;396;580;-326;383;0;-277
2025-02-01 22:09:13 UTC;396;580;-326;383;0;-277
2025-02-01 22:12:13 UTC;397;580;-327;383;0;-277
2025-02-01 22:15:13 UTC;397;580;-327;383;0;-277
2025-02-01 22:18:13 UTC;397;580;-327;383;0;-277
2025-02-01 22:21:13 UTC;397;580;-327;383;0;-277
2025-02-01 22:24:13 UTC;398;580;-327;383;0;-277
2025-02-01 22:27:13 UTC;398;580;-328;383;0;-277
2025-02-01 22:30:13 UTC;398;580;-328;383;0;-277
2025-02-01 22:33:13 UTC;398;580;-328;383;0;-277
2025-02-01 22:36:13 UTC;398;580;-328;383;0;-277
2025-02-01 22:39:13 UTC;398;580;-328;383;0;-277
2025-02-01 22:42:14 UTC;398;580;-328;383;0;-277
2025-02-01 22:45:14 UTC;398;580;-329;383;0;-277
2025-02-01 22:48:14 UTC;398;580;-329;383;0;-277
2025-02-01 22:51:14 UTC;399;580;-329;383;0;-277
2025-02-01 22:54:14 UTC;399;580;-329;383;0;-277
2025-02-01 22:57:14 UTC;399;580;-329;383;0;-278
2025-02-01 23:00:14 UTC;400;580;-329;383;0;-278
2025-02-01 23:03:14 UTC;400;573;-330;383;0;-278
2025-02-01 23:06:14 UTC;400;573;-330;384;0;-278
2025-02-01 23:09:14 UTC;400;573;-330;384;0;-278
2025-02-01 23:12:15 UTC;400;573;-330;384;0;-278
2025-02-01 23:15:15 UTC;400;573;-330;384;0;-278
2025-02-01 23:18:15 UTC;400;573;-331;384;0;-278
2025-02-01 23:21:15 UTC;400;573;-331;384;0;-278
2025-02-01 23:24:15 UTC;400;573;-331;384;0;-278
2025-02-01 23:27:15 UTC;401;573;-331;384;0;-278
2025-02-01 23:30:15 UTC;401;573;-331;384;0;-278
2025-02-01 23:33:15 UTC;401;574;-332;384;0;-278
2025-02-01 23:36:15 UTC;402;574;-332;384;0;-278
2025-02-01 23:39:15 UTC;402;574;-332;385;0;-278
2025-02-01 23:42:15 UTC;402;574;-328;385;0;-278
2025-02-01 23:45:16 UTC;402;574;-329;385;0;-278
2025-02-01 23:48:16 UTC;402;574;-329;385;0;-278
2025-02-01 23:51:16 UTC;402;574;-329;385;0;-278
2025-02-01 23:54:16 UTC;402;574;-329;385;0;-278
2025-02-01 23:57:16 UTC;402;574;-329;385;0;-278
2025-02-02 00:00:16 UTC;403;574;-329;385;0;-278
2025-02-02 00:03:16 UTC;403;574;-330;385;0;-278
2025-02-02 00:06:16 UTC;403;574;-330;385;0;-278
2025-02-02 00:09:16 UTC;404;574;-330;385;0;-278
2025-02-02 00:12:16 UTC;404;574;-331;385;0;-278
2025-02-02 00:15:16 UTC;404;574;-331;385;0;-278
2025-02-02 00:18:16 UTC;404;574;-331;385;0;-278
2025-02-02 00:21:17 UTC;404;574;-331;385;0;-278
2025-02-02 00:24:17 UTC;404;575;-331;385;0;-278
2025-02-02 00:27:17 UTC;404;575;-332;385;0;-279
2025-02-02 00:30:17 UTC;404;575;-336;385;0;-279
2025-02-02 00:33:17 UTC;405;575;-336;385;0;-279
2025-02-02 00:36:17 UTC;405;575;-336;385;0;-279
2025-02-02 00:39:17 UTC;406;575;-336;385;0;-279
2025-02-02 00:42:17 UTC;406;575;-337;386;0;-279
2025-02-02 00:45:17 UTC;406;575;-337;386;0;-279
2025-02-02 00:48:17 UTC;406;575;-337;385;0;-279
2025-02-02 00:51:18 UTC;406;575;-337;386;0;-279
2025-02-02 00:54:18 UTC;406;575;-338;386;0;-279
2025-02-02 00:57:18 UTC;406;575;-338;386;0;-279
2025-02-02 01:00:18 UTC;406;575;-338;386;0;-279
2025-02-02 01:03:18 UTC;407;575;-338;386;0;-279
2025-02-02 01:06:18 UTC;407;575;-338;386;0;-279
2025-02-02 01:09:18 UTC;407;576;-339;386;0;-279
2025-02-02 01:12:18 UTC;408;576;-339;386;0;-279
2025-02-02 01:15:18 UTC;408;576;-339;386;0;-279
2025-02-02 01:18:18 UTC;408;576;-340;386;0;-279
2025-02-02 01:21:19 UTC;408;576;-340;386;0;-279
2025-02-02 01:24:19 UTC;408;576;-340;386;0;-280
2025-02-02 01:27:19 UTC;408;576;-340;386;0;-280
2025-02-02 01:30:19 UTC;409;575;-340;387;0;-280
2025-02-02 01:33:19 UTC;409;576;-340;387;0;-280
2025-02-02 01:36:19 UTC;409;576;-341;387;0;-280
2025-02-02 01:39:19 UTC;410;576;-341;387;0;-280
2025-02-02 01:42:19 UTC;410;576;-341;387;0;-280
2025-02-02 01:45:19 UTC;410;576;-341;387;0;-280
2025-02-02 01:48:19 UTC;410;576;-342;387;0;-280
2025-02-02 01:51:20 UTC;410;576;-342;387;0;-280
2025-02-02 01:54:20 UTC;410;576;-342;387;0;-280
2025-02-02 01:57:20 UTC;410;576;-342;387;0;-280
2025-02-02 02:00:20 UTC;411;577;-343;387;0;-280
2025-02-02 02:03:20 UTC;411;577;-343;387;0;-280
2025-02-02 02:06:20 UTC;411;589;-343;387;0;-281
2025-02-02 02:09:20 UTC;412;589;-343;387;0;-281
2025-02-02 02:12:20 UTC;412;589;-344;387;0;-281
2025-02-02 02:15:20 UTC;412;581;-344;387;0;-281
2025-02-02 02:18:20 UTC;412;581;-344;387;0;-281
2025-02-02 02:21:21 UTC;412;582;-344;387;0;-281
2025-02-02 02:24:21 UTC;412;573;-345;387;0;-281
2025-02-02 02:27:21 UTC;412;573;-345;387;0;-281
2025-02-02 02:30:21 UTC;413;573;-345;387;0;-281
2025-02-02 02:33:21 UTC;413;574;-345;387;0;-281
2025-02-02 02:36:21 UTC;414;574;-346;387;0;-281
2025-02-02 02:39:21 UTC;414;574;-346;388;0;-281
2025-02-02 02:42:21 UTC;414;574;-346;388;0;-281
2025-02-02 02:45:21 UTC;414;574;-346;388;0;-281
