time;tem_1;plant_1;tem_2;plant_2;plant_3;tem_3
07-02-23 18:52;0;-0.49;0;-0.09;-0.08;0
07-02-23 19:02;0;-0.33;-0.09;1.15;-0.77;0
07-02-23 19:12;-0.14;0.55;-0.27;1.84;-1.8;0
07-02-23 19:22;-0.28;0.35;-0.45;2.48;-2.62;0
07-02-23 19:32;-0.42;-0.48;-0.6;3.03;-3.19;0
07-02-23 19:42;-0.57;0.72;-0.76;3.37;-3.76;0
07-02-23 19:52;-0.72;-1.75;-0.91;3.65;-4.45;0
07-02-23 20:02;-0.86;-0.41;-1.08;3.87;-4.97;0
07-02-23 20:12;-1;0.46;-1.24;3.99;-5.63;0
07-02-23 20:22;-1.14;1;-1.38;4.07;-6.04;0
07-02-23 20:32;-1.28;-0.81;-1.53;4.11;-6.75;0
07-02-23 20:42;-1.42;-0.32;-1.69;4.14;-7.37;0
07-02-23 20:52;-1.57;-1.58;-1.85;4.18;-7.89;0
07-02-23 21:02;-1.71;-0.71;-2;4.29;-8.24;0
07-02-23 21:12;-1.85;-2.41;-2.15;4.31;-8.62;0
07-02-23 21:22;-2;-0.57;-2.3;4.33;-8.99;0
07-02-23 21:32;-2.12;-0.89;-2.45;4.31;-9.4;0
07-02-23 21:42;-2.26;-1.12;-2.61;4.27;-10.01;-0.03
07-02-23 21:52;-2.4;-0.44;-2.77;4.27;-10.37;-0.2
07-02-23 22:02;-2.54;-0.53;-2.93;4.25;-10.63;-0.36
07-02-23 22:12;-2.66;0.09;-3.07;4.64;-9.34;-0.52
07-02-23 22:22;-2.78;0.75;-3.21;4.83;-8.82;-0.67
07-02-23 22:32;-2.91;0.7;-3.35;4.93;-8.69;-0.83
07-02-23 22:42;-3.04;1.41;-3.51;5;-8.6;-1
07-02-23 22:52;-3.16;1.01;-3.68;5.05;-8.56;-1.17
07-02-23 23:02;-3.29;-0.29;-3.83;5.08;-8.56;-1.33
07-02-23 23:12;-3.42;1.04;-3.99;5.04;-8.72;-1.49
07-02-23 23:22;-3.56;-0.23;-4.13;5.02;-8.71;-1.66
07-02-23 23:32;-3.7;1.65;-4.28;4.96;-8.95;-1.83
07-02-23 23:42;-3.83;1.23;-4.43;4.92;-8.99;-1.99
07-02-23 23:52;-3.96;0.01;-4.58;4.79;-9.51;-2.14
08-02-23 00:02;-4.1;0.91;-4.72;4.7;-9.77;-2.3
08-02-23 00:12;-4.23;-0.85;-4.86;4.63;-9.96;-2.46
08-02-23 00:22;-4.37;0.24;-5.01;4.57;-10.17;-2.62
08-02-23 00:32;-4.5;1.28;-5.15;4.5;-10.28;-2.77
08-02-23 00:42;-4.65;-0.17;-5.29;4.45;-10.31;-2.93
08-02-23 00:52;-4.78;1.39;-5.43;4.39;-10.43;-3.09
08-02-23 01:02;-4.92;0.15;-5.57;4.32;-10.56;-3.23
08-02-23 01:12;-5.06;1.17;-5.72;4.25;-10.66;-3.39
08-02-23 01:22;-5.19;1.05;-5.85;4.18;-10.8;-3.54
08-02-23 01:32;-5.32;0.69;-5.98;4.09;-10.95;-3.7
08-02-23 01:42;-5.46;3.11;-6.12;3.98;-11.22;-3.84
08-02-23 01:52;-5.59;2.61;-6.25;3.87;-11.52;-4
08-02-23 02:02;-5.73;2.42;-6.39;3.77;-11.86;-4.15
08-02-23 02:12;-5.86;0.01;-6.52;3.68;-11.97;-4.3
08-02-23 02:22;-5.98;1.1;-6.66;3.6;-12.08;-4.45
08-02-23 02:32;-6.12;-1.09;-6.78;3.5;-12.18;-4.59
08-02-23 02:42;-6.25;-0.12;-6.91;3.4;-12.48;-4.74
08-02-23 02:52;-6.38;-1.28;-7.04;3.28;-12.82;-4.89
08-02-23 03:02;-6.51;0;-7.16;3.18;-12.96;-5.04
08-02-23 03:12;-6.65;-2.71;-7.3;3.07;-13.25;-5.19
08-02-23 03:22;-6.78;-0.73;-7.43;2.96;-13.45;-5.34
08-02-23 03:32;-6.92;-0.42;-7.55;2.86;-13.63;-5.48
08-02-23 03:42;-7.04;-0.79;-7.68;2.77;-13.76;-5.63
08-02-23 03:52;-7.17;-1.09;-7.81;2.66;-13.89;-5.77
08-02-23 04:02;-7.29;-3.81;-7.93;2.55;-14.05;-5.92
08-02-23 04:12;-7.43;-1.63;-8.06;2.46;-14.13;-6.06
08-02-23 04:22;-7.55;-1.27;-8.18;2.36;-14.18;-6.21
08-02-23 04:32;-7.67;-2.37;-8.31;2.25;-14.2;-6.35
08-02-23 04:42;-7.81;-2.67;-8.44;2.14;-14.46;-6.5
08-02-23 04:52;-7.93;-1.5;-8.56;2.02;-14.72;-6.63
08-02-23 05:02;-8.06;-1.1;-8.68;1.9;-14.91;-6.78
08-02-23 05:12;-8.18;-1.52;-8.81;1.79;-15.17;-6.93
08-02-23 05:22;-8.31;-2.08;-8.93;1.66;-15.42;-7.07
08-02-23 05:32;-8.43;-3.85;-9.06;1.54;-15.71;-7.2
08-02-23 05:42;-8.55;-2.51;-9.17;1.42;-15.97;-7.34
08-02-23 05:52;-8.68;-2.66;-9.3;1.3;-16.21;-7.48
08-02-23 06:02;-8.81;-2.69;-9.42;1.17;-16.48;-7.63
08-02-23 06:12;-8.93;-2.25;-9.56;1;-17.2;-7.76
08-02-23 06:22;-9.07;-3.33;-9.69;0.87;-18.2;-7.92
08-02-23 06:32;-9.19;-3.26;-9.83;0.78;-19.1;-8.06
08-02-23 06:42;-9.32;-4.74;-9.95;0.41;-19.92;-8.21
08-02-23 06:52;-9.43;-4.15;-10.08;0.16;-20.31;-8.35
08-02-23 07:02;-9.58;-4.31;-10.21;0;-20.97;-8.49
08-02-23 07:12;-9.65;-3.82;-10.32;-10.3;-20.15;-8.61
08-02-23 07:22;-9.77;-4.68;-10.44;-11.37;-20.12;-8.74
08-02-23 07:32;-9.88;-6.94;-10.57;-14.48;-20.64;-8.88
08-02-23 07:42;-9.98;-4.44;-10.68;-11.95;-20.46;-9.01
08-02-23 07:52;-10.09;-5.43;-10.8;-13.46;-19.53;-9.14
08-02-23 08:02;-10.21;-5.89;-10.92;-11.82;-20.03;-9.27
08-02-23 08:12;-10.33;-5.84;-11.04;-13.59;-19.3;-9.4
08-02-23 08:22;-10.44;-4.15;-11.17;-11.8;-19.64;-9.53
08-02-23 08:32;-10.56;-5.56;-11.29;-13.16;-20.12;-9.66
08-02-23 08:42;-10.67;-4.9;-11.41;-11.66;-20.45;-9.79
08-02-23 08:52;-10.77;-5.5;-11.53;-10.69;-21.03;-9.92
08-02-23 09:02;-10.86;-5.2;-11.61;-11.82;-20.05;-10.03
08-02-23 09:12;-10.98;-4.98;-11.73;-10.43;-19.62;-10.16
08-02-23 09:22;-11.09;-4.88;-11.85;-11.9;-19.02;-10.28
08-02-23 09:32;-11.18;-6.14;-11.95;-10.33;-18.72;-10.39
08-02-23 09:42;-11.28;-4.56;-12.06;-11.05;-18.3;-10.51
08-02-23 09:52;-11.39;-4.37;-12.17;-9.85;-18.05;-10.61
08-02-23 10:02;-11.49;-5.23;-12.26;-11.66;-17.98;-10.73
08-02-23 10:12;-11.59;-5.46;-12.37;-10.36;-17.91;-10.84
08-02-23 10:22;-11.7;-6.13;-12.49;-9.68;-18.37;-10.95
08-02-23 10:32;-11.82;-5.85;-12.59;-12.47;-19.15;-11.06
08-02-23 10:42;-11.96;-7.29;-12.71;-11.36;-20.38;-11.16
08-02-23 10:52;-12.13;-8.03;-12.85;-11.37;-22.29;-11.28
08-02-23 11:02;-12.27;-7.79;-13;-10.97;-23.93;-11.42
08-02-23 11:12;-12.38;-8.49;-13.11;-10.76;-25.72;-11.56
08-02-23 11:22;-12.5;-10.7;-13.2;-14.62;-26.6;-11.7
08-02-23 11:32;-12.64;-11.43;-13.28;-16.66;-28.07;-11.8
08-02-23 11:42;-12.81;-14.1;-13.41;-17.93;-30.15;-11.92
08-02-23 11:52;-12.94;-13.25;-13.56;-17.78;-30.29;-12.05
08-02-23 12:02;-13.09;-13.97;-13.69;-18.27;-30.8;-12.21
08-02-23 12:12;-13.23;-14.39;-13.88;-19.1;-30.2;-12.39
08-02-23 12:22;-13.34;-13.52;-14.02;-18.11;-33.44;-12.51
08-02-23 12:32;-13.51;-14.98;-14.14;-19.48;-34.13;-12.7
08-02-23 12:42;-13.66;-14.98;-14.26;-19;-35.54;-12.88
08-02-23 12:52;-13.8;-17.22;-14.41;-20.99;-34.62;-13.02
08-02-23 13:02;-13.94;-17.05;-14.56;-20.52;-36.89;-13.18
08-02-23 13:12;-14.12;-18.13;-14.72;-21.47;-37.85;-13.37
08-02-23 13:22;-14.32;-18.45;-14.92;-21.29;-40.42;-13.55
08-02-23 13:32;-14.48;-19.2;-15.08;-22.24;-41.5;-13.76
08-02-23 13:42;-14.66;-19.58;-15.23;-24.32;-41.86;-14
08-02-23 13:52;-14.88;-22.23;-15.41;-25.62;-41.19;-14.23
08-02-23 14:02;-15.07;-21.26;-15.62;-24.36;-42.89;-14.38
08-02-23 14:12;-15.25;-22.12;-15.81;-24.87;-42.59;-14.58
08-02-23 14:22;-15.47;-22.42;-16.02;-23.83;-46.01;-14.82
08-02-23 14:32;-15.65;-22.83;-16.25;-25.68;-46.15;-15.05
08-02-23 14:42;-15.83;-24.51;-16.43;-27.16;-47.27;-15.26
08-02-23 14:52;-16.01;-26.24;-16.58;-26.62;-48.34;-15.47
08-02-23 15:02;-16.2;-27.4;-16.75;-26.59;-48.92;-15.68
08-02-23 15:12;-16.41;-26.93;-16.93;-26.41;-49.21;-15.87
08-02-23 15:22;-16.59;-27.41;-17.09;-27.29;-49.55;-16.06
08-02-23 15:32;-16.77;-26.98;-17.27;-28.51;-50.15;-16.23
08-02-23 15:42;-16.94;-29.3;-17.4;-31.33;-50.48;
08-02-23 15:52;-17.16;;-17.61;-30.07;-30.96;
08-02-23 16:02;-17.54;;-17.83;-29.46;-30.78;
08-02-23 16:12;-17.72;;-18.01;-29.94;-28.97;
08-02-23 16:22;-17.89;;-18.17;-28.31;-28.37;
08-02-23 16:32;-18.06;;-18.34;-27.74;-29.28;
08-02-23 16:42;-18.2;;-18.49;-27.2;-30.4;
08-02-23 16:52;-18.36;;-18.65;-26.69;-28.12;
08-02-23 17:02;-18.51;;-18.81;-26.06;-27.78;
08-02-23 17:12;-18.65;;-18.97;-25.43;-26.48;
08-02-23 17:22;-18.79;;-19.13;-27.2;-27.5;
08-02-23 17:32;-18.92;;-19.28;-27;-26.93;
08-02-23 17:42;-19.06;;-19.43;-24.52;-26.67;
08-02-23 17:52;-19.2;;-19.58;-27.94;-24.51;
08-02-23 18:02;-19.36;;-19.74;-25.05;-27.02;
08-02-23 18:12;-19.52;;-19.91;-23.83;-25.36;
08-02-23 18:22;-19.68;;-20.05;-23.55;-26.34;
08-02-23 18:32;-19.83;;-20.2;-23.42;-28.25;
08-02-23 18:42;-20;;-20.39;-27.84;-30.82;
08-02-23 18:52;-20.14;;-20.56;-27.32;-31.45;
08-02-23 19:02;-20.33;;-20.77;-26.38;-32.29;
08-02-23 19:12;-20.5;;-20.96;-25.53;-31.06;
08-02-23 19:22;-20.65;;-21.12;-29.84;-32.93;
08-02-23 19:32;-20.79;;-21.26;-27.58;-33.79;
08-02-23 19:42;-20.93;;-21.41;-26.34;-33.47;
08-02-23 19:52;-21.08;;-21.53;-31.02;-34.68;
08-02-23 20:02;-21.22;;-21.66;-28.21;-32.62;
08-02-23 20:12;-21.35;;-21.79;-29.82;-33.34;
08-02-23 20:22;-21.49;;-21.9;-30.68;-33.46;
08-02-23 20:32;-21.62;;-22.03;-28.25;-33.99;
08-02-23 20:42;-21.76;;-22.14;-29.69;-34.58;
08-02-23 20:52;-21.89;;-22.25;-27.84;-33.06;
08-02-23 21:02;-22.03;;-22.37;-30.22;-33.86;
08-02-23 21:12;-22.17;;-22.49;-28.17;-31.42;
08-02-23 21:22;-22.3;;-22.61;-26.71;-32.35;
08-02-23 21:32;-22.42;;-22.72;-29.19;-31.3;
08-02-23 21:42;-22.54;;-22.84;-31.89;-31.99;
08-02-23 21:52;-22.69;;-22.95;-29.21;-31.89;
08-02-23 22:02;-22.82;;-23.07;-27.7;-33.17;
08-02-23 22:12;-22.92;;-23.19;-29.57;-33.32;
08-02-23 22:22;-23.04;;-23.3;-27.48;-31.58;
08-02-23 22:32;-23.17;;-23.41;-26.31;-31.36;
08-02-23 22:42;-23.28;;-23.51;-25.6;-34.12;
08-02-23 22:52;-23.41;;-23.64;-25.21;-33.67;
08-02-23 23:02;-23.53;;-23.76;-24.93;-34.06;
08-02-23 23:12;-23.65;;-23.87;-24.69;-33.63;
08-02-23 23:22;-23.77;;-23.98;-24.52;-32.73;
08-02-23 23:32;-23.89;;-24.1;-24.4;-32.35;
08-02-23 23:42;-24.02;;-24.22;-24.31;-33.3;
08-02-23 23:52;-24.14;;-24.33;-24.27;-32.7;
09-02-23 00:02;-24.25;;-24.44;-24.23;-33.19;
09-02-23 00:12;-24.37;;-24.55;-24.25;-32.61;
09-02-23 00:22;-24.48;;-24.67;-24.26;-33.03;
09-02-23 00:32;-24.6;;-24.78;-24.27;-33.07;
09-02-23 00:42;-24.73;;-24.9;-24.31;-31.99;
09-02-23 00:52;-24.84;;-25.01;-24.37;-31.59;
09-02-23 01:02;-24.95;;-25.12;-24.4;-33.13;
09-02-23 01:12;-25.07;;-25.23;-24.46;-32.69;
09-02-23 01:22;-25.19;;-25.35;-24.54;-34.08;
09-02-23 01:32;-25.3;;-25.46;-24.6;-34.48;
09-02-23 01:42;-25.42;;-25.56;-24.69;-36.55;
09-02-23 01:52;-25.53;;-25.67;-24.78;-35.4;
09-02-23 02:02;-25.65;;-25.78;-24.88;-35.13;
09-02-23 02:12;-25.75;;-25.89;-24.95;-35.72;
09-02-23 02:22;-25.88;;-25.99;-25.08;-36.64;
09-02-23 02:32;-25.98;;-26.1;-25.15;-36.94;
09-02-23 02:42;-26.09;;-26.21;-25.24;-35.58;
09-02-23 02:52;-26.21;;-26.32;-25.34;-36.8;
09-02-23 03:02;-26.31;;-26.42;-25.44;-36.26;
09-02-23 03:12;-26.42;;-26.52;-25.53;-35.63;
09-02-23 03:22;-26.53;;-26.62;-25.64;-35.54;
09-02-23 03:32;-26.65;;-26.74;-25.74;-34.39;
09-02-23 03:42;-26.76;;-26.85;-25.85;-36.79;
09-02-23 03:52;-26.86;;-26.96;-25.96;-36.16;
09-02-23 04:02;-26.97;;-27.06;-26.07;-38.1;
09-02-23 04:12;-27.08;;-27.16;-26.16;-37.15;
09-02-23 04:22;-27.19;;-27.27;-26.28;-38.22;
09-02-23 04:32;-27.3;;-27.38;-26.41;-36.63;
09-02-23 04:42;-27.41;;-27.48;-26.52;-38.05;
09-02-23 04:52;-27.52;;-27.58;-26.62;-38.63;
09-02-23 05:02;-27.62;;-27.68;-26.72;-39.3;
09-02-23 05:12;-27.72;;-27.8;-26.83;-38.67;
09-02-23 05:22;-27.84;;-27.9;-26.93;-39.97;
09-02-23 05:32;-27.94;;-28;-27.03;-39.38;
09-02-23 05:42;-28.05;;-28.1;-27.12;-38.55;
09-02-23 05:52;-28.15;;-28.21;-27.24;-39.12;
09-02-23 06:02;-28.25;;-28.31;-27.34;-39.61;
09-02-23 06:12;-28.37;;-28.43;-27.48;-39.2;
09-02-23 06:22;-28.49;;-28.53;-27.57;-39.02;
09-02-23 06:32;-28.61;;-28.65;-27.67;-40.74;
09-02-23 06:42;-28.73;;-28.77;-27.93;-41.46;
09-02-23 06:52;-28.85;;-28.87;-28.15;-40.99;
09-02-23 07:02;-28.96;;-28.97;-28.31;-41.64;
09-02-23 07:12;-29.07;;-29.08;-28.45;-42.1;
09-02-23 07:22;-29.19;;-29.18;-28.62;-42.5;
09-02-23 07:32;-29.31;;-29.29;-28.78;-43.08;
09-02-23 07:42;-29.41;;-29.39;-28.95;-41.7;
09-02-23 07:52;-29.52;;-29.49;-29.1;-42.6;
09-02-23 08:02;-29.64;;-29.6;-29.26;-41.48;
09-02-23 08:12;-29.74;-29.3;-29.7;-29.44;-42.88;-44.96
09-02-23 08:22;-29.86;-29.4;-29.82;-29.62;-55.81;-45.02
09-02-23 08:32;-29.99;-29.74;-29.94;-29.86;-52.61;-45.1
09-02-23 08:42;-30.09;-32.39;-30.05;-30.08;-51.38;-45.18
09-02-23 08:52;-30.2;-32.11;-30.16;-30.28;-49.7;-45.27
09-02-23 09:02;-30.32;-32.06;-30.3;-30.47;-51.64;-45.36
09-02-23 09:12;-30.45;-32.12;-30.42;-30.69;-50.54;-45.51
09-02-23 09:22;-30.57;-32.23;-30.55;-30.92;-52.53;-45.62
09-02-23 09:32;-30.69;-32.27;-30.68;-31.12;-52.67;-45.74
09-02-23 09:42;-30.81;-32.37;-30.79;-31.29;-54.69;-45.83
09-02-23 09:52;-30.94;-32.51;-30.93;-31.51;-54.15;-45.94
09-02-23 10:02;-31.07;-32.73;-31.07;-31.72;-55.33;-46.02
09-02-23 10:12;-31.21;-33.06;-31.21;-31.96;-55;-46.12
09-02-23 10:22;-31.36;-35.31;-31.35;-32.2;-56.58;-46.23
09-02-23 10:32;-31.51;-35.39;-31.5;-38.99;-57.56;-46.33
09-02-23 10:42;-31.68;-35.54;-31.65;-41.25;-57.75;-46.45
09-02-23 10:52;-31.84;-35.76;-31.83;-41.43;-60.44;-46.61
09-02-23 11:02;-32.03;-36.01;-32.02;-40.44;-60.97;-46.71
09-02-23 11:12;-32.19;-41.35;-32.17;-41.61;-62.33;-46.85
09-02-23 11:22;-32.38;-43.74;-32.33;-41.78;-62.22;-46.95
09-02-23 11:32;-32.52;-42.65;-32.46;-42.46;-63.37;-47.06
09-02-23 11:42;-32.74;-44.68;-32.62;-43.19;-64.81;-47.15
09-02-23 11:52;-32.87;-43.42;-32.76;-42.35;-65.01;-47.29
09-02-23 12:02;-33.07;-44.8;-32.9;-42.75;-64.41;-47.41
09-02-23 12:12;-33.22;-46.38;-33.1;-42.33;-65.38;-47.47
09-02-23 12:22;-33.33;-45;-33.23;-42.22;-65.67;-47.55
09-02-23 12:32;-33.47;-45.45;-33.37;-44.79;-66.1;-47.77
09-02-23 12:42;-33.65;-46.72;-33.5;-44.75;-65.33;-47.97
09-02-23 12:52;-33.82;-48.06;-33.66;-43.33;-66.47;-48.11
09-02-23 13:02;-34;-47.29;-33.82;-43.42;-66.59;-48.25
09-02-23 13:12;-34.18;-50.73;-33.99;-44.34;-67.74;-48.37
09-02-23 13:22;-34.37;-49.28;-34.16;-46.61;-69.02;-48.5
09-02-23 13:32;-34.57;-50.08;-34.33;-46.52;-69;-48.65
09-02-23 13:42;-34.75;-50.28;-34.52;-46.34;-68.86;-48.77
09-02-23 13:52;-34.95;-51.14;-34.68;-46.68;-69.59;-48.89
09-02-23 14:02;-35.15;-52.64;-34.86;-47.21;-70.42;-49.02
09-02-23 14:12;-35.34;-53.03;-35.31;-46.27;-71.67;-49.15
09-02-23 14:22;-35.49;-52.27;-35.2;-47.65;-71.35;-49.27
09-02-23 14:32;-35.65;-53.61;-35.37;-48.39;-71.2;-49.39
09-02-23 14:42;-35.81;-52.17;-35.53;-46.38;-71.17;-49.5
09-02-23 14:52;-35.97;-55.19;-35.68;-47.19;-72.22;-49.61
09-02-23 15:02;-36.15;-53.48;-35.82;-47.37;-69.61;-49.72
09-02-23 15:12;-36.31;-53.86;-35.97;-48.05;-69.46;-49.81
09-02-23 15:22;-36.49;-56.31;-36.13;-48.65;-69.38;-49.92
09-02-23 15:32;-36.66;-53.71;-36.29;-48.53;-70.92;-50
09-02-23 15:42;-36.81;-52.61;-36.45;-48.89;-70;-50.16
09-02-23 15:52;-36.96;-54.2;-36.59;-48.57;-67.37;-50.29
09-02-23 16:02;-37.1;-52.66;-36.71;-48.24;-66.77;-50.42
09-02-23 16:12;-37.24;-55;-36.84;-50.09;-66.01;-50.57
09-02-23 16:22;-37.39;-53.64;-36.97;-49.25;-68.44;-50.73
09-02-23 16:32;-37.53;-52.49;-37.12;-49.6;-66.68;-50.88
09-02-23 16:42;-37.67;-54.44;-37.24;-50.08;-65.29;-51.01
09-02-23 16:52;-37.8;-53.35;-37.37;-51.72;-62.55;-51.15
09-02-23 17:02;-37.95;-52.67;-37.5;-49.38;-63.45;-51.27
09-02-23 17:12;-38.07;-54.98;-37.64;-49.94;-62.59;-51.39
09-02-23 17:22;-38.2;-54.21;-37.76;-49.78;-63.55;-51.52
09-02-23 17:32;-38.33;-53.67;-37.88;-50.24;-62.7;-51.67
09-02-23 17:42;-38.46;-53.29;-38.03;-49.24;-63.06;-51.79
09-02-23 17:52;-38.59;-53.14;-38.15;-50.69;-61.91;-51.91
09-02-23 18:02;-38.72;-56.15;-38.26;-49.57;-63.16;-52.02
09-02-23 18:12;-38.84;-55.27;-38.38;-52.05;-65.25;-52.13
09-02-23 18:22;-38.96;-54.9;-38.5;-50.65;-71.93;-52.24
09-02-23 18:32;-39.09;-54.55;-38.61;-51.16;-71.96;-52.32
09-02-23 18:42;-39.2;-54.3;-38.73;-52.33;-72.18;-52.43
09-02-23 18:52;-39.33;-54.04;-38.83;-53.17;-72.07;-52.54
09-02-23 19:02;-39.43;-54.03;-38.95;-51.71;-72.78;-52.69
09-02-23 19:12;-39.54;-53.99;-39.05;-53.63;-73.53;-52.85
09-02-23 19:22;-39.64;-53.95;-39.15;-54;-73.79;-52.99
09-02-23 19:32;-39.76;-53.96;-39.27;-52.65;-73.39;-53.12
09-02-23 19:42;-39.88;-53.94;-39.38;-53.56;-73.8;-53.23
09-02-23 19:52;-39.98;-53.99;-39.48;-54.74;-73.18;-53.34
09-02-23 20:02;-40.09;-58.38;-39.59;-54.07;-72.92;-53.46
09-02-23 20:12;-40.2;-57.44;-39.7;-56.06;-72.9;-53.57
09-02-23 20:22;-40.3;-56.66;-39.79;-55.87;-72.04;-53.67
09-02-23 20:32;-40.39;-56.19;-39.88;-55.67;-71.18;-53.76
09-02-23 20:42;-40.52;-55.71;-39.98;-55.76;-71.8;-53.86
09-02-23 20:52;-40.62;-55.61;-40.08;-55.46;-70.85;-53.97
09-02-23 21:02;-40.73;-55.43;-40.17;-54.88;-71.22;-54.07
09-02-23 21:12;-40.84;-55.39;-40.28;-56.19;-70.34;-54.16
09-02-23 21:22;-40.95;-55.38;-40.37;-56.27;-70.45;-54.26
09-02-23 21:32;-41.06;-55.45;-40.48;-56.67;-71.18;-54.36
09-02-23 21:42;-41.16;-55.53;-40.59;-58.05;-70.41;-54.46
09-02-23 21:52;-41.27;-55.67;-40.7;-56.29;-73.44;-54.56
09-02-23 22:02;-41.37;-55.6;-40.82;-57.26;-73.31;-54.66
09-02-23 22:12;-41.47;-55.5;-40.9;-56.86;-72.26;-54.76
09-02-23 22:22;-41.54;-55.45;-40.98;-57.15;-70.95;-54.84
09-02-23 22:32;-41.64;-55.5;-41.07;-58.61;-69.35;-54.94
09-02-23 22:42;-41.73;-55.51;-41.15;-56.2;-69.41;-55.04
09-02-23 22:52;-41.82;-55.56;-41.25;-57.03;-69.49;-55.15
09-02-23 23:02;-41.92;-55.6;-41.33;-58.39;-69.19;-55.25
09-02-23 23:12;-42.02;-55.67;-41.42;-56.49;-70.78;-55.36
09-02-23 23:22;-42.12;-55.77;-41.52;-58.64;-70.58;-55.45
09-02-23 23:32;-42.2;-55.84;-41.61;-56.79;-70.32;-55.54
09-02-23 23:42;-42.3;-55.88;-41.71;-57.37;-69.95;-55.63
09-02-23 23:52;-42.39;-55.92;-41.79;-57.99;-69.66;-55.72
10-02-23 00:02;-42.48;-55.94;-41.88;-56.2;-69.02;-55.81
10-02-23 00:12;-42.58;-56.02;-41.96;-56.84;-69.81;-55.89
10-02-23 00:22;-42.66;-56.02;-42.04;-59.31;-67.69;-55.97
10-02-23 00:32;-42.76;-56.02;-42.12;-57.07;-68.32;-56.06
10-02-23 00:42;-42.86;-56.09;-42.2;-55.73;-67.84;-56.14
10-02-23 00:52;-42.95;-57.91;-42.28;-54.93;-67.73;-56.22
10-02-23 01:02;-43.05;-57.78;-42.37;-57.7;-67.64;-56.3
10-02-23 01:12;-43.15;-57.72;-42.45;-56.32;-66.61;-56.38
10-02-23 01:22;-43.25;-57.68;-42.53;-59.25;-66.08;-56.48
10-02-23 01:32;-43.35;-57.71;-42.63;-57.59;-66.01;-56.56
10-02-23 01:42;-43.44;-57.82;-42.71;-56.68;-67.19;-56.65
10-02-23 01:52;-43.54;-57.95;-42.8;-56.07;-67.12;-56.74
10-02-23 02:02;-43.65;-58.13;-42.9;-55.63;-67.71;-56.82
10-02-23 02:13;-43.76;-58.31;-43.02;-55.35;-67.31;-56.91
10-02-23 02:23;-43.87;-58.43;-43.12;-55.01;-69.4;-57
10-02-23 02:33;-43.96;-58.56;-43.23;-54.76;-70.08;-57.09
10-02-23 02:43;-44.06;-58.65;-43.32;-54.53;-70.86;-57.18
10-02-23 02:53;-44.15;-58.76;-43.43;-54.25;-70.87;-57.27
10-02-23 03:03;-44.24;-58.88;-43.5;-59.87;-73.14;-57.38
10-02-23 03:13;-44.33;-59.02;-43.59;-58.45;-72.77;-57.45
10-02-23 03:23;-44.41;-59.12;-43.68;-57.56;-73.27;-57.54
10-02-23 03:33;-44.5;-59.21;-43.77;-56.89;-74.25;-57.63
10-02-23 03:43;-44.59;-59.34;-43.86;-60.48;-74.13;-57.71
10-02-23 03:53;-44.68;-59.45;-43.94;-59.25;-73.55;-57.8
10-02-23 04:03;-44.75;-59.58;-44.03;-58.33;-74.46;-57.88
10-02-23 04:13;-44.84;-59.67;-44.12;-57.59;-73.69;-57.96
10-02-23 04:23;-44.93;-59.84;-44.21;-60.97;-74.46;-58.04
10-02-23 04:33;-45.01;-59.95;-44.29;-59.74;-74.29;-58.12
10-02-23 04:43;-45.09;-60.08;-44.38;-58.91;-74.53;-58.2
10-02-23 04:53;-45.17;-60.22;-44.46;-61.46;-75.76;-58.27
10-02-23 05:03;-45.25;-60.33;-44.54;-60.32;-75.78;-58.35
10-02-23 05:13;-45.35;-60.48;-44.62;-59.42;-76.45;-58.43
10-02-23 05:23;-45.42;-60.61;-44.72;-58.66;-76.19;-58.51
10-02-23 05:33;-45.51;-60.75;-44.79;-58.06;-76.27;-58.59
10-02-23 05:43;-45.59;-60.89;-44.88;-57.55;-77.06;-58.65
10-02-23 05:53;-45.68;-61.01;-44.96;-57.21;-76.96;-58.76
10-02-23 06:03;-45.77;-61.17;-45.05;-56.91;-78.23;-58.84
10-02-23 06:13;-45.85;-61.36;-45.14;-61.7;-79.1;-58.92
10-02-23 06:23;-45.96;-61.68;-45.25;-61.38;-78.47;-59.02
10-02-23 06:33;-46.06;-62.06;-45.34;-61.35;-80.24;-59.11
10-02-23 06:43;-46.13;-62.35;-45.42;-61.21;-80.8;-59.2
10-02-23 06:53;-46.21;-62.54;-45.51;-60.59;-81.71;-59.28
10-02-23 07:03;-46.29;-62.75;-45.6;-59.99;-81.9;-59.36
10-02-23 07:13;-46.36;-62.95;-45.68;-59.41;-82.72;-59.42
10-02-23 07:23;-46.45;-63.1;-45.76;-58.89;-82.32;-59.51
10-02-23 07:33;-46.51;-63.19;-45.83;-58.39;-82.25;-59.58
10-02-23 07:43;-46.6;-63.39;-45.91;-58.03;-79.93;-59.66
10-02-23 07:53;-46.68;-63.54;-45.98;-57.75;-81.43;-59.74
10-02-23 08:03;-46.77;-63.72;-46.07;-57.49;-81.47;-59.82
10-02-23 08:13;-46.85;-63.86;-46.15;-57.33;-81.43;-59.88
10-02-23 08:23;-46.96;-64.18;-46.23;-64.05;-79.85;-59.96
10-02-23 08:33;-47.06;-64.5;-46.3;-62.95;-81.65;-60.03
10-02-23 08:43;-47.18;-64.84;-46.39;-62.48;-81.01;-60.11
10-02-23 08:53;-47.3;-65.06;-46.49;-62.09;-81.79;-60.19
10-02-23 09:03;-47.44;-65.34;-46.59;-61.62;-83.51;-60.27
