time;plant_1;tem_1;plant_2;tem_2;plant_3;tem_3
01-02-26 20:55;-204.38;-172.19;-208.61;-167.18;-196.09;-167.66
01-02-26 21:05;-203.99;-172.41;-208.46;-167.4;-196.08;-167.88
01-02-26 21:15;-203.78;-172.63;-208.35;-167.6;-195.85;-168.1
01-02-26 21:25;-206.84;-172.85;-208.26;-167.82;-195.7;-168.34
01-02-26 21:35;-207.56;-173.07;-207.2;-168.03;-195.58;-168.55
01-02-26 21:45;-207.35;-173.29;-210.18;-168.25;-195.49;-168.77
01-02-26 21:55;-207.45;-173.5;-210.63;-168.42;-195.33;-168.96
01-02-26 22:05;-208.43;-173.69;-210.39;-168.58;-198.89;-169.12
01-02-26 22:15;-206.92;-173.81;-209.16;-168.72;-197.76;-169.28
01-02-26 22:25;-205.85;-173.94;-210.41;-168.88;-196.75;-169.43
01-02-26 22:35;-205.8;-174.08;-209.79;-169.02;-198.48;-169.6
01-02-26 22:45;-209.44;-174.22;-208.8;-169.17;-197.15;-169.75
01-02-26 22:55;-206.77;-174.38;-209.28;-169.32;-196.21;-169.91
01-02-26 23:05;-207.49;-174.54;-210.91;-169.45;-195.64;-170.07
01-02-26 23:15;-208.3;-174.7;-210.94;-169.59;-195.33;-170.2
01-02-26 23:25;-206.95;-174.88;-211.37;-169.72;-195.36;-170.34
01-02-26 23:35;-207.6;-175.05;-211.19;-169.88;-195.77;-170.49
01-02-26 23:45;-206.14;-175.21;-211.56;-170.02;-196.26;-170.65
01-02-26 23:55;-206.97;-175.36;-211.66;-170.16;-196.83;-170.81
02-02-26 00:05;-207.61;-175.52;-211.47;-170.31;-197.42;-170.98
02-02-26 00:15;-209.13;-175.67;-211.1;-170.45;-197.92;-171.14
02-02-26 00:25;-207.65;-175.81;-211.62;-170.59;-198.38;-171.3
02-02-26 00:35;-208.41;-175.96;-211.85;-170.72;-198.66;-171.47
02-02-26 00:45;-208.11;-176.11;-211.93;-170.86;-198.61;-171.62
02-02-26 00:55;-206.49;-176.24;-210.85;-171.01;-198.39;-171.78
02-02-26 01:05;-206.08;-176.37;-210.79;-171.13;-198.03;-171.93
02-02-26 01:15;-206.66;-176.52;-212.85;-171.28;-197.62;-172.08
02-02-26 01:25;-208.08;-176.66;-212.13;-171.43;-197.1;-172.25
02-02-26 01:35;-211.17;-176.8;-211.95;-171.56;-196.56;-172.39
02-02-26 01:45;-210.31;-176.97;-211.17;-171.7;-201.25;-172.54
02-02-26 01:55;-208.79;-177.11;-214.5;-171.85;-199.48;-172.69
02-02-26 02:05;-209.36;-177.26;-213.71;-171.97;-198.55;-172.82
02-02-26 02:15;-207.92;-177.4;-213.17;-172.11;-197.8;-172.96
02-02-26 02:25;-208.14;-177.54;-213.18;-172.23;-197.36;-173.1
02-02-26 02:35;-208.46;-177.67;-212.22;-172.36;-197.25;-173.23
02-02-26 02:45;-209.88;-177.82;-212.13;-172.47;-197.4;-173.36
02-02-26 02:55;-208.91;-177.96;-212.35;-172.62;-197.73;-173.51
02-02-26 03:05;-207.95;-178.1;-212.05;-172.75;-198.23;-173.66
02-02-26 03:15;-208.41;-178.25;-212.14;-172.89;-198.55;-173.82
02-02-26 03:25;-208.29;-178.39;-211.95;-173.03;-198.93;-173.98
02-02-26 03:35;-208.07;-178.53;-212.3;-173.16;-199.19;-174.13
02-02-26 03:45;-209.17;-178.67;-211.96;-173.31;-199.34;-174.29
02-02-26 03:55;-208.13;-178.8;-213.74;-173.44;-199.23;-174.43
02-02-26 04:05;-209.42;-178.93;-211.92;-173.56;-198.99;-174.58
02-02-26 04:15;-207.79;-179.07;-212.29;-173.7;-198.72;-174.72
02-02-26 04:25;-207.38;-179.19;-212.12;-173.83;-198.25;-174.86
02-02-26 04:35;-207.53;-179.32;-212.21;-173.95;-197.72;-175.01
02-02-26 04:45;-210.32;-179.45;-213.87;-174.09;-197.15;-175.14
02-02-26 04:55;-209.38;-179.58;-212.37;-174.22;-196.55;-175.27
02-02-26 05:05;-210.61;-179.72;-212.42;-174.34;-195.97;-175.4
02-02-26 05:15;-209.94;-179.84;-212.17;-174.46;-195.81;-175.53
02-02-26 05:25;-210.19;-179.98;-212.83;-174.58;-195.95;-175.65
02-02-26 05:35;-210.51;-180.12;-212.2;-174.72;-196.35;-175.79
02-02-26 05:45;-209.65;-180.26;-212.93;-174.85;-197.01;-175.93
02-02-26 05:55;-209.11;-180.41;-212.7;-175.01;-197.83;-176.11
02-02-26 06:05;-209.06;-180.56;-212.65;-175.2;-198.64;-176.34
02-02-26 06:15;-209.53;-180.78;-213.86;-175.41;-200.01;-176.59
02-02-26 06:25;-209.42;-180.99;-214.97;-175.62;-201.56;-176.83
02-02-26 06:35;-210.92;-181.15;-214.96;-175.82;-202.42;-177.06
02-02-26 06:45;-211.49;-181.32;-214.76;-176.01;-203.07;-177.27
02-02-26 06:55;-211.36;-181.49;-215.04;-176.21;-203.67;-177.47
02-02-26 07:05;-212.34;-181.67;-215.6;-176.4;-204.1;-177.67
02-02-26 07:15;-211.22;-181.87;-214.6;-176.6;-204.21;-177.87
02-02-26 07:25;-210.66;-182.07;-215.61;-176.81;-204.53;-178.07
02-02-26 07:35;-211.56;-182.27;-216.45;-177.02;-204.76;-178.27
02-02-26 07:45;-210.68;-182.47;-217.52;-177.23;-204.84;-178.48
02-02-26 07:55;-211.17;-182.69;-216.32;-177.42;-204.98;-178.69
02-02-26 08:05;-211.33;-182.89;-216.51;-177.63;-204.98;-178.9
02-02-26 08:15;-211.64;-183.1;-217.24;-177.83;-204.99;-179.11
02-02-26 08:25;-213.52;-183.31;-216.47;-178.04;-204.92;-179.32
02-02-26 08:35;-212.31;-183.52;-218.43;-178.24;-204.95;-179.52
02-02-26 08:45;-215.53;-183.73;-219.06;-178.43;-203.31;-179.7
02-02-26 08:55;-213.98;-183.9;-217.67;-178.59;-202.01;-179.92
02-02-26 09:05;-213.67;-184.09;-217.27;-178.76;-201.16;-180.14
02-02-26 09:15;-214.27;-184.27;-218.69;-178.94;-201.24;-180.33
02-02-26 09:25;-213.71;-184.48;-222.47;-179.19;-200.53;-180.6
02-02-26 09:35;-229.88;-184.7;-220.75;-179.36;-203.4;-180.75
02-02-26 09:45;-224.38;-184.91;-220.83;-179.54;-202.35;-180.94
02-02-26 09:55;-220.65;-185.04;-221.83;-179.72;-204.19;-181.11
02-02-26 10:05;-220.8;-185.27;-221.95;-179.94;-204.64;-181.34
02-02-26 10:15;-222.01;-185.52;-224.16;-180.13;-205.57;-181.54
02-02-26 10:25;-219.87;-185.78;-221.68;-180.33;-206.05;-181.77
02-02-26 10:35;-219.92;-186.03;-225.35;-180.57;-207.84;-182.02
02-02-26 10:45;-218.04;-186.32;-223.67;-180.81;-208.27;-182.24
02-02-26 10:55;-219.73;-186.62;-227.07;-181.06;-209.05;-182.51
02-02-26 11:05;-222.09;-186.92;-225.19;-181.37;-209.3;-182.81
02-02-26 11:15;-221.19;-187.3;-226.61;-181.66;-211.44;-183.09
02-02-26 11:25;-224.76;-187.69;-227.35;-181.94;-212.6;-183.4
02-02-26 11:35;-224.48;-188.04;-226.56;-182.26;-215.76;-183.79
02-02-26 11:45;-225.72;-188.47;-228.61;-182.61;-216.92;-184.1
02-02-26 11:55;-224.06;-188.91;-229.15;-182.97;-217.8;-184.44
02-02-26 12:05;-224.34;-189.33;-230.1;-183.3;-219.68;-184.78
02-02-26 12:15;-226.94;-189.71;-228.97;-183.55;-220.98;-185.1
02-02-26 12:25;-227.56;-190.09;-228.22;-183.89;-221.54;-185.46
02-02-26 12:35;-228.41;-190.45;-230.25;-184.19;-222.63;-185.8
02-02-26 12:45;-229.89;-190.84;-228.08;-184.49;-224.4;-186.12
02-02-26 12:55;-230.62;-191.19;-230.53;-184.78;-225.91;-186.48
02-02-26 13:05;-230.1;-191.56;-231.44;-185.07;-226.18;-186.81
02-02-26 13:15;-231.17;-191.93;-231.63;-185.38;-227.22;-187.18
02-02-26 13:25;-230.84;-192.27;-233.45;-185.68;-229.41;-187.5
02-02-26 13:35;-231.92;-192.68;-232.92;-186;-229.17;-187.82
02-02-26 13:45;-234.58;-193.01;-233.14;-186.29;-229.91;-188.14
02-02-26 13:55;-233.01;-193.35;-232.87;-186.53;-230.49;-188.45
02-02-26 14:05;-234;-193.72;-233.41;-186.8;-231.25;-188.77
02-02-26 14:15;-233.17;-194.03;-234.53;-187.01;-231.6;-189.01
02-02-26 14:25;-235.46;-194.26;-234.73;-187.26;-229.89;-189.32
02-02-26 14:35;-234.38;-194.62;-234.51;-187.51;-230.44;-189.62
02-02-26 14:45;-236.94;-194.92;-234.48;-187.76;-228.63;-189.92
02-02-26 14:55;-237.5;-195.24;-236.26;-187.99;-230.52;-190.22
02-02-26 15:05;-237.2;-195.56;-234.66;-188.29;-231.6;-190.52
02-02-26 15:15;-237.72;-195.87;-236.52;-188.48;-233.51;-190.8
02-02-26 15:25;-237.83;-196.18;-236.93;-188.7;-235.47;-191.04
02-02-26 15:35;-237.56;-196.44;-235.79;-188.91;-233.64;-191.29
02-02-26 15:45;-238.92;-196.71;-236.83;-189.14;-234.94;-191.54
02-02-26 15:55;-240.1;-196.97;-237.15;-189.37;-234.71;-191.8
02-02-26 16:05;-240.57;-197.3;-237;-189.62;-236.2;-192.07
02-02-26 16:15;-239.92;-197.59;-237.48;-189.85;-235.36;-192.37
02-02-26 16:25;-240.04;-197.89;-238.9;-190.11;-236.95;-192.66
02-02-26 16:35;-242.44;-198.2;-237.11;-190.35;-237.25;-192.92
02-02-26 16:45;-241.29;-198.46;-237.66;-190.58;-236.93;-193.17
02-02-26 16:55;-242.56;-198.71;-238.3;-190.81;-236.49;-193.44
02-02-26 17:05;-244.59;-198.95;-238.93;-191.01;-236.51;-193.68
02-02-26 17:15;-245.34;-199.23;-239.36;-191.24;-237.55;-193.91
02-02-26 17:25;-243.42;-199.47;-241.04;-191.43;-237.54;-194.14
02-02-26 17:35;-245.36;-199.71;-240.39;-191.62;-236.56;-194.36
02-02-26 17:45;-245.25;-199.94;-240.56;-191.77;-236.85;-194.52
02-02-26 17:55;-244.97;-200.08;-240.9;-191.9;-236.47;-194.7
02-02-26 18:05;-245.53;-200.21;-240.91;-192.1;-236.18;-194.93
02-02-26 18:15;-245;-200.43;-240.95;-192.29;-236.73;-195.14
02-02-26 18:25;-244.84;-200.65;-242.48;-192.46;-234.98;-195.34
02-02-26 18:35;-246.79;-200.86;-241.85;-192.62;-234.51;-195.53
02-02-26 18:45;-246.71;-201.05;-240.93;-192.78;-235.04;-195.71
02-02-26 18:55;-245.42;-201.26;-242.77;-192.95;-234.02;-195.91
02-02-26 19:05;-247.61;-201.47;-243.7;-193.1;-234.23;-196.1
02-02-26 19:15;-246.92;-201.69;-243.47;-193.29;-235.27;-196.29
02-02-26 19:25;-248.87;-201.9;-242.54;-193.46;-235.28;-196.49
02-02-26 19:35;-247.74;-202.11;-244.71;-193.64;-235.8;-196.7
02-02-26 19:45;-247.79;-202.32;-243.88;-193.81;-237.37;-196.91
02-02-26 19:55;-247.72;-202.55;-246.47;-193.99;-236.5;-197.11
02-02-26 20:05;-248.56;-202.77;-245.83;-194.18;-236.76;-197.33
02-02-26 20:15;-248.37;-202.99;-245.18;-194.35;-235.64;-197.53
02-02-26 20:25;-248.86;-203.2;-244.75;-194.53;-235.79;-197.74
02-02-26 20:35;-246.89;-203.44;-245.29;-194.7;-236.58;-197.95
02-02-26 20:45;-248.87;-203.66;-245.6;-194.94;-236.92;-198.19
02-02-26 20:55;-250.99;-203.93;-246.18;-195.08;-236.92;-198.37
02-02-26 21:05;-251.06;-204.13;-246.14;-195.25;-237.84;-198.57
02-02-26 21:15;-250.9;-204.34;-247.88;-195.39;-236.19;-198.75
02-02-26 21:25;-251.86;-204.54;-245.79;-195.55;-235.44;-198.93
02-02-26 21:35;-251.96;-204.71;-247.35;-195.69;-234.68;-199.11
02-02-26 21:45;-250.19;-204.9;-245.82;-195.84;-234.66;-199.29
02-02-26 21:55;-254.16;-205.08;-245.95;-195.97;-234.32;-199.44
02-02-26 22:05;-250.86;-205.23;-246.9;-196.05;-233.19;-199.54
02-02-26 22:15;-252.44;-205.32;-245.33;-196.15;-232.53;-199.66
02-02-26 22:25;-252.45;-205.42;-246.63;-196.25;-232.63;-199.77
02-02-26 22:35;-251.62;-205.53;-245.69;-196.35;-230.81;-199.88
02-02-26 22:45;-250.46;-205.64;-246.34;-196.44;-230.58;-199.98
02-02-26 22:55;-252.6;-205.75;-244.91;-196.54;-229.53;-200.09
02-02-26 23:05;-252.38;-205.9;-245.92;-196.67;-229.83;-200.21
02-02-26 23:15;-254.21;-206.02;-245.72;-196.79;-229.52;-200.32
02-02-26 23:25;-252.39;-206.23;-245.02;-196.9;-229.11;-200.43
02-02-26 23:35;-253.21;-206.39;-245;-197.01;-229.8;-200.55
02-02-26 23:45;-252.49;-206.53;-245.6;-197.12;-229.38;-200.7
02-02-26 23:55;-253.29;-206.67;-246.1;-197.26;-229.48;-200.85
03-02-26 00:05;-253.38;-206.81;-246.27;-197.37;-229.86;-201.01
03-02-26 00:15;-253.46;-206.93;-246.98;-197.48;-229.85;-201.16
03-02-26 00:25;-254.82;-207.05;-246.61;-197.6;-229.44;-201.31
03-02-26 00:35;-253.88;-207.18;-247.48;-197.71;-229.61;-201.44
03-02-26 00:45;-253.53;-207.31;-247.46;-197.81;-229.59;-201.57
03-02-26 00:55;-254.14;-207.41;-247.13;-197.92;-228.43;-201.69
03-02-26 01:05;-253.21;-207.53;-248.58;-198.03;-228.57;-201.8
03-02-26 01:15;-243.52;-207.64;-248.22;-198.11;-229.21;-201.91
03-02-26 01:25;-242.05;-207.77;-249.41;-198.21;-228.13;-202.02
03-02-26 01:35;-241.53;-207.87;-249.25;-198.3;-229.11;-202.12
03-02-26 01:45;-241.29;-207.99;-249.84;-198.4;-227.79;-202.24
03-02-26 01:55;-241.65;-208.12;-249.37;-198.48;-227.95;-202.35
03-02-26 02:05;-241.34;-208.21;-249.22;-198.59;-227.93;-202.45
03-02-26 02:15;-241.47;-208.32;-249.69;-198.69;-227.93;-202.55
03-02-26 02:25;-241.35;-208.48;-250.49;-198.82;-228.13;-202.66
03-02-26 02:35;-241.15;-208.62;-250.22;-198.92;-228.58;-202.79
03-02-26 02:45;-241.57;-208.76;-251.34;-199.03;-228.3;-202.93
03-02-26 02:55;-241.22;-208.88;-251.35;-199.15;-228.61;-203.06
03-02-26 03:05;-241.86;-209.01;-251.64;-199.27;-229.12;-203.2
03-02-26 03:15;-241.33;-209.14;-251.24;-199.38;-228.74;-203.35
03-02-26 03:25;-241.47;-209.27;-252.57;-199.49;-229.36;-203.49
03-02-26 03:35;-241.04;-209.37;-253.09;-199.61;-229.76;-203.63
03-02-26 03:45;-241.68;-209.51;-254.04;-199.72;-230.14;-203.77
03-02-26 03:55;-241.42;-209.63;-252.11;-199.82;-230.17;-203.89
03-02-26 04:05;-240.61;-209.75;-252.67;-199.93;-229.67;-204
03-02-26 04:15;-241.44;-209.87;-252.77;-200.02;-229.12;-204.11
03-02-26 04:25;-241.05;-209.97;-253.91;-200.11;-228.48;-204.22
03-02-26 04:35;-240.75;-210.07;-253.36;-200.21;-228.63;-204.33
03-02-26 04:45;-242;-210.18;-253.08;-200.3;-228.77;-204.42
03-02-26 04:55;-241.18;-210.28;-252.4;-200.4;-228.08;-204.54
03-02-26 05:05;-240.78;-210.4;-252.6;-200.49;-228.14;-204.64
03-02-26 05:15;-240.23;-210.51;-251.14;-200.59;-227.69;-204.74
03-02-26 05:25;-240.82;-210.65;-252.77;-200.71;-227.65;-204.84
03-02-26 05:35;-239.2;-210.79;-252.96;-200.81;-227.7;-204.97
03-02-26 05:45;-239.9;-210.94;-253.24;-200.92;-227.9;-205.09
03-02-26 05:55;-241.28;-211.05;-254.72;-201.03;-228.21;-205.22
03-02-26 06:05;-241.2;-211.19;-254.43;-201.21;-228.74;-205.45
03-02-26 06:15;-241.21;-211.36;-253.44;-201.38;-230.84;-205.65
03-02-26 06:25;-240.5;-211.55;-255.37;-201.55;-231.12;-205.86
03-02-26 06:35;-241.91;-211.7;-254.65;-201.73;-233.17;-206.07
03-02-26 06:45;-240.58;-211.9;-254.2;-201.91;-233.94;-206.26
03-02-26 06:55;-241.83;-212.12;-254.2;-202.09;-235.51;-206.44
03-02-26 07:05;-243.06;-212.33;-256.42;-202.3;-235.65;-206.63
03-02-26 07:15;-241.59;-212.61;-256.84;-202.49;-238.18;-206.81
03-02-26 07:25;-242.41;-212.83;-256.42;-202.7;-239.55;-207.02
03-02-26 07:35;-241.2;-213.09;-259.9;-202.91;-239.94;-207.23
03-02-26 07:45;-242.7;-213.38;-257.98;-203.1;-240.88;-207.45
03-02-26 07:55;-243.5;-213.65;-259.48;-203.33;-241.66;-207.68
03-02-26 08:05;-243.7;-213.92;-257.64;-203.52;-242.84;-207.91
03-02-26 08:15;-244.51;-214.16;-258.13;-203.73;-243.6;-208.12
03-02-26 08:25;-244.74;-214.41;-260.1;-203.92;-244.17;-208.34
03-02-26 08:35;-243.09;-214.65;-258.66;-204.12;-245;-208.58
03-02-26 08:45;-244.41;-214.91;-260.16;-204.32;-246.32;-208.76
03-02-26 08:55;-244.48;-215.11;-260.81;-204.49;-246.01;-208.99
03-02-26 09:05;-244.73;-215.3;-259.56;-204.68;-246.22;-209.22
03-02-26 09:15;-245.55;-215.49;-259.19;-204.86;-246.07;-209.41
03-02-26 09:25;-245.98;-215.66;-259.99;-205.08;-246.13;-209.63
03-02-26 09:35;-245.97;-215.86;-260.77;-205.23;-245.81;-209.86
03-02-26 09:45;-247.75;-216.09;-261.41;-205.39;-246.12;-210.08
03-02-26 09:55;-247.52;-216.31;-262.04;-205.57;-246.11;-210.27
03-02-26 10:05;-246.89;-216.52;-260.29;-205.74;-245.57;-210.48
03-02-26 10:15;-245.72;-216.74;-259.98;-205.9;-246.15;-210.65
03-02-26 10:25;-246.93;-216.94;-261.51;-206.05;-245.52;-210.84
03-02-26 10:35;-247.38;-217.13;-261.97;-206.15;-245.29;-210.96
03-02-26 10:45;-246.55;-217.26;-259.18;-206.3;-245.32;-211.13
03-02-26 10:55;-246.13;-217.45;-262.69;-206.48;-245.31;-211.34
03-02-26 11:05;-246.36;-217.67;-263.77;-206.66;-245.38;-211.53
03-02-26 11:15;-246.31;-217.91;-264.21;-206.83;-245.52;-211.71
03-02-26 11:25;-250.17;-218.14;-264.65;-207.01;-246.33;-211.9
03-02-26 11:35;-247.24;-218.36;-262.91;-207.22;-247.61;-212.11
03-02-26 11:45;-248.62;-218.62;-261.71;-207.38;-247.6;-212.29
03-02-26 11:55;-248.82;-218.88;-263.82;-207.63;-249.38;-212.57
03-02-26 12:05;-247.9;-219.21;-263.04;-207.87;-249.8;-212.8
03-02-26 12:15;-250.08;-219.57;-261.99;-208.1;-252.46;-213.07
03-02-26 12:25;-248.76;-219.86;-264.71;-208.37;-253.71;-213.32
03-02-26 12:35;-247.62;-220.22;-265.99;-208.59;-254.44;-213.55
03-02-26 12:45;-249.58;-220.52;-264.75;-208.87;-256.46;-213.84
03-02-26 12:55;-252.12;-220.95;-264.06;-209.12;-257.89;-214.12
03-02-26 13:05;-250.27;-221.23;-266.5;-209.39;-259.12;-214.42
03-02-26 13:15;-249.41;-221.57;-265.6;-209.66;-260.66;-214.74
03-02-26 13:25;-254.96;-221.98;-266.13;-209.89;-261.35;-214.99
03-02-26 13:35;-254.35;-222.29;-266.16;-210.14;-262.69;-215.32
03-02-26 13:45;-254.46;-222.64;-266.97;-210.42;-264.62;-215.55
03-02-26 13:55;-256.82;-222.96;-266.15;-210.63;-263.31;-215.8
03-02-26 14:05;-257.44;-223.27;-266.46;-210.9;-264.2;-216.07
03-02-26 14:15;-256.86;-223.6;-267.27;-211.09;-266.07;-216.36
03-02-26 14:25;-256.28;-223.92;-265.75;-211.33;-268.1;-216.6
03-02-26 14:35;-258.33;-224.2;-267.89;-211.54;-266.67;-216.86
03-02-26 14:45;-257.94;-224.47;-270.18;-211.78;-267.94;-217.14
03-02-26 14:55;-261.15;-224.77;-269.33;-211.95;-268.08;-217.35
03-02-26 15:05;-259.77;-225.03;-267.94;-212.15;-267.09;-217.59
03-02-26 15:15;-260.65;-225.26;-270.07;-212.33;-267.82;-217.83
03-02-26 15:25;-261.43;-225.53;-270.07;-212.52;-267.45;-218.05
03-02-26 15:35;-261.43;-225.76;-269.07;-212.73;-267.14;-218.31
03-02-26 15:45;-261.06;-226.02;-268.73;-212.92;-267.28;-218.56
03-02-26 15:55;-260.4;-226.3;-269.3;-213.14;-267.61;-218.81
03-02-26 16:05;-261.46;-226.56;-270.16;-213.37;-267.12;-219.08
03-02-26 16:15;-262.42;-226.84;-272.13;-213.58;-267.93;-219.37
03-02-26 16:25;-264.31;-227.06;-272;-213.78;-269;-219.61
03-02-26 16:35;-262.82;-227.32;-270.75;-213.97;-269.82;-219.84
03-02-26 16:45;-262.94;-227.55;-271.11;-214.14;-270.45;-220.04
03-02-26 16:55;-264.18;-227.76;-269.86;-214.32;-269.78;-220.24
03-02-26 17:05;-264.51;-227.99;-270.8;-214.51;-268.67;-220.5
03-02-26 17:15;-265.36;-228.23;-271.26;-214.67;-269.23;-220.67
03-02-26 17:25;-265.22;-228.5;-272.47;-214.78;-271.46;-220.91
03-02-26 17:35;-267.25;-228.82;-272.03;-215.08;-270.91;-221.15
03-02-26 17:45;-266.81;-229.01;-272.25;-215.26;-271.98;-221.38
03-02-26 17:55;-266.2;-229.3;-273.22;-215.46;-272.5;-221.61
03-02-26 18:05;-265.5;-229.53;-274.47;-215.73;-272.74;-221.86
03-02-26 18:15;-266.43;-229.8;-275.08;-215.87;-272.78;-222.09
03-02-26 18:25;-266.25;-230.04;-274.92;-216.03;-272.94;-222.28
03-02-26 18:35;-267.2;-230.27;-274.92;-216.18;-270.43;-222.43
03-02-26 18:45;-267.16;-230.45;-274.7;-216.3;-268.14;-222.61
03-02-26 18:55;-267.91;-230.62;-275.16;-216.46;-267.99;-222.79
03-02-26 19:05;-266.56;-230.81;-275.25;-216.57;-266.77;-222.94
03-02-26 19:15;-266.99;-230.99;-275.25;-216.72;-265.64;-223.12
03-02-26 19:25;-267.16;-231.16;-276.54;-216.85;-264.67;-223.28
03-02-26 19:35;-267.35;-231.34;-276.84;-216.97;-264.48;-223.42
03-02-26 19:45;-268.07;-231.49;-276.99;-217.09;-263.51;-223.56
03-02-26 19:55;-269.21;-231.64;-277.24;-217.2;-262.75;-223.69
03-02-26 20:05;-267.42;-231.79;-277.36;-217.3;-262.52;-223.82
03-02-26 20:15;-269.33;-231.93;-277;-217.39;-261.37;-223.93
03-02-26 20:25;-268.98;-232.07;-277.24;-217.5;-260.5;-224.04
03-02-26 20:35;-269.45;-232.21;-277.43;-217.61;-260.23;-224.17
03-02-26 20:45;-269.46;-232.35;-278.09;-217.7;-260.07;-224.28
03-02-26 20:55;-269.48;-232.49;-278.34;-217.82;-259.13;-224.39
03-02-26 21:05;-269.92;-232.63;-278.13;-217.92;-258.76;-224.51
03-02-26 21:15;-269.92;-232.77;-278.39;-218.02;-257.94;-224.62
03-02-26 21:25;-270.09;-232.92;-277.4;-218.12;-257.9;-224.73
03-02-26 21:35;-270.41;-233.05;-278.01;-218.22;-257.9;-224.84
03-02-26 21:45;-270.57;-233.19;-278.03;-218.32;-257.71;-224.96
03-02-26 21:55;-271.28;-233.33;-278.73;-218.41;-257.51;-225.04
03-02-26 22:05;-271.81;-233.45;-278.26;-218.44;-256.9;-225.1
03-02-26 22:15;-271.67;-233.49;-278.89;-218.49;-255.99;-225.17
03-02-26 22:25;-271.55;-233.54;-278.63;-218.54;-256.38;-225.26
03-02-26 22:35;-272.21;-233.58;-278.95;-218.59;-255.59;-225.35
03-02-26 22:45;-272.57;-233.63;-279.37;-218.65;-256.05;-225.45
03-02-26 22:55;-272.34;-233.69;-279.1;-218.7;-255.28;-225.53
03-02-26 23:05;-272.36;-233.74;-278.69;-218.77;-254.4;-225.62
03-02-26 23:15;-272.99;-233.8;-279.97;-218.83;-254.83;-225.69
03-02-26 23:25;-272.34;-233.87;-280.31;-218.89;-255.18;-225.77
03-02-26 23:35;-272.95;-233.94;-280.34;-218.95;-254.84;-225.84
03-02-26 23:45;-273.41;-234.01;-281.14;-219.01;-255.05;-225.9
03-02-26 23:55;-273.35;-234.15;-281.89;-219.1;-255.14;-225.96
04-02-26 00:05;-272.73;-234.25;-281.18;-219.18;-255.36;-226.07
04-02-26 00:15;-272.61;-234.35;-281.49;-219.24;-255.88;-226.15
04-02-26 00:25;-273.61;-234.45;-282.23;-219.32;-255.03;-226.24
04-02-26 00:35;-272.62;-234.54;-281.79;-219.39;-256.41;-226.33
04-02-26 00:45;-272.86;-234.64;-282.75;-219.49;-257.41;-226.43
04-02-26 00:55;-273.51;-234.72;-282.18;-219.54;-256.96;-226.53
04-02-26 01:05;-273.19;-234.8;-283.44;-219.63;-257.37;-226.62
04-02-26 01:15;-273.58;-234.89;-283.64;-219.71;-256.61;-226.71
04-02-26 01:25;-273.01;-234.97;-283.84;-219.76;-256.61;-226.78
04-02-26 01:35;-273.73;-235.05;-283.71;-219.82;-255.99;-226.85
04-02-26 01:45;-273.64;-235.12;-284.66;-219.87;-255.81;-226.92
04-02-26 01:55;-273.64;-235.2;-284.5;-219.94;-255.28;-226.99
04-02-26 02:05;-273.58;-235.28;-286.54;-220.01;-255.57;-227.08
04-02-26 02:15;-273.9;-235.34;-286.26;-220.08;-255.73;-227.15
04-02-26 02:25;-273.05;-235.43;-285.43;-220.13;-254.77;-227.22
04-02-26 02:35;-273.96;-235.5;-286.39;-220.19;-254.3;-227.29
04-02-26 02:45;-273.44;-235.57;-286.46;-220.25;-253.55;-227.36
04-02-26 02:55;-273.91;-235.66;-286.19;-220.31;-253.03;-227.43
04-02-26 03:05;-273.54;-235.72;-286.3;-220.37;-254.52;-227.49
04-02-26 03:15;-273.4;-235.81;-286.3;-220.43;-254.03;-227.58
04-02-26 03:25;-273.02;-235.89;-287.02;-220.5;-253.61;-227.65
04-02-26 03:35;-273.33;-235.97;-284.47;-220.57;-256.52;-227.72
04-02-26 03:45;-273.31;-236.07;-285.5;-220.65;-256.28;-227.81
04-02-26 03:55;-273.69;-236.16;-286.13;-220.73;-256.82;-227.91
04-02-26 04:05;-273.19;-236.25;-285.97;-220.81;-257.28;-228.02
04-02-26 04:15;-272.96;-236.34;-288.15;-220.89;-256.93;-228.11
04-02-26 04:25;-273.37;-236.42;-285.44;-220.97;-258.4;-228.2
04-02-26 04:35;-272.95;-236.5;-287.31;-221.04;-258.35;-228.27
04-02-26 04:45;-273.17;-236.58;-287.44;-221.1;-258.42;-228.35
04-02-26 04:55;-271.9;-236.67;-287.37;-221.17;-257.97;-228.42
04-02-26 05:05;-273.32;-236.74;-287.23;-221.23;-258.67;-228.5
04-02-26 05:15;-273.5;-236.81;-286.64;-221.3;-258.76;-228.56
04-02-26 05:25;-273.56;-236.89;-288.34;-221.37;-258.83;-228.64
04-02-26 05:35;-272.6;-236.96;-287.74;-221.42;-258.94;-228.7
04-02-26 05:45;-272.38;-237.04;-288.71;-221.47;-259.77;-228.77
04-02-26 05:55;-272.88;-237.11;-287.31;-221.54;-259.55;-228.85
04-02-26 06:05;-272.14;-237.19;-286.94;-221.67;-259.93;-228.99
04-02-26 06:15;-272.32;-237.34;-288.05;-221.81;-260.5;-229.14
04-02-26 06:25;-272.62;-237.51;-287.8;-221.94;-262.32;-229.29
04-02-26 06:35;-272.94;-237.68;-288.52;-222.08;-263.08;-229.45
04-02-26 06:45;-272.69;-237.84;-288.09;-222.2;-264.46;-229.57
04-02-26 06:55;-271.77;-238;-288.06;-222.32;-265.46;-229.69
