time;enc_1;enc_2;enc_3;enc_4;enc_5;enc_6
19-02-23 17:38;383;503;527;-370;-355;407
19-02-23 17:48;383;503;527;-370;-356;407
19-02-23 17:58;383;503;527;-371;-356;407
19-02-23 18:08;383;503;527;-371;-357;407
19-02-23 18:18;383;503;528;-372;-357;407
19-02-23 18:28;383;503;528;-372;-358;407
19-02-23 18:38;383;505;528;-372;-358;408
19-02-23 18:48;383;505;528;-373;-359;408
19-02-23 18:58;384;505;528;-373;-360;408
19-02-23 19:08;384;505;528;-374;-360;408
19-02-23 19:18;384;506;529;-375;-361;408
19-02-23 19:28;384;506;529;-375;-362;408
19-02-23 19:38;384;506;529;-376;-362;408
19-02-23 19:48;384;506;529;-376;-363;408
19-02-23 19:58;384;506;529;-377;-363;408
19-02-23 20:08;384;506;530;-377;-364;408
19-02-23 20:18;384;508;530;-378;-365;408
19-02-23 20:28;384;508;530;-378;-366;408
19-02-23 20:38;384;508;530;-379;-366;409
19-02-23 20:48;385;508;530;-379;-367;409
19-02-23 20:58;385;508;530;-379;-368;409
19-02-23 21:08;385;508;530;-380;-368;409
19-02-23 21:18;385;508;530;-381;-369;409
19-02-23 21:28;385;508;531;-381;-370;409
19-02-23 21:38;385;508;531;-382;-370;409
19-02-23 21:48;385;510;531;-382;-372;410
19-02-23 21:58;385;510;532;-383;-372;410
19-02-23 22:08;385;510;532;-384;-373;410
19-02-23 22:18;385;510;533;-385;-374;411
19-02-23 22:28;386;510;533;-385;-376;411
19-02-23 22:38;386;510;533;-386;-376;411
19-02-23 22:48;386;512;533;-387;-376;412
19-02-23 22:58;386;512;533;-387;-378;412
19-02-23 23:08;386;512;534;-388;-378;412
19-02-23 23:18;386;512;534;-389;-378;412
19-02-23 23:28;387;512;534;-389;-380;412
19-02-23 23:38;387;512;534;-390;-380;412
19-02-23 23:48;387;513;534;-391;-380;413
19-02-23 23:58;387;513;535;-391;-382;413
20-02-23 00:08;387;513;535;-392;-382;413
20-02-23 00:18;387;513;535;-393;-384;413
20-02-23 00:28;387;515;535;-393;-384;414
20-02-23 00:38;387;515;536;-394;-384;414
20-02-23 00:48;387;515;536;-394;-385;414
20-02-23 00:58;388;515;537;-395;-386;414
20-02-23 01:08;388;515;537;-395;-386;414
20-02-23 01:18;388;515;537;-396;-388;414
20-02-23 01:28;388;515;537;-397;-388;414
20-02-23 01:38;388;515;537;-397;-388;414
20-02-23 01:48;388;515;537;-397;-389;414
20-02-23 01:58;388;517;537;-398;-390;414
20-02-23 02:08;388;517;537;-399;-390;414
20-02-23 02:18;388;517;538;-399;-390;414
20-02-23 02:28;388;517;538;-400;-392;415
20-02-23 02:38;388;517;538;-400;-392;415
20-02-23 02:48;388;519;538;-401;-392;415
20-02-23 02:58;388;519;538;-402;-394;415
20-02-23 03:08;389;519;539;-402;-394;415
20-02-23 03:18;389;519;539;-403;-394;415
20-02-23 03:28;389;519;539;-403;-396;416
20-02-23 03:38;389;519;539;-404;-396;416
20-02-23 03:48;389;520;539;-404;-396;416
20-02-23 03:58;389;520;539;-405;-397;416
20-02-23 04:08;389;520;539;-405;-398;416
20-02-23 04:18;389;520;539;-406;-398;416
20-02-23 04:28;390;520;540;-406;-400;416
20-02-23 04:38;390;520;540;-407;-400;416
20-02-23 04:48;390;520;541;-408;-400;416
20-02-23 04:58;390;522;541;-408;-402;417
20-02-23 05:08;390;522;541;-409;-402;417
20-02-23 05:18;390;522;541;-409;-403;417
20-02-23 05:28;390;522;541;-410;-404;417
20-02-23 05:38;390;522;541;-411;-404;417
20-02-23 05:48;390;522;542;-411;-404;418
20-02-23 05:58;391;522;542;-411;-405;418
20-02-23 06:08;391;522;542;-412;-406;418
20-02-23 06:18;391;524;542;-412;-406;418
20-02-23 06:28;391;524;542;-412;-407;418
20-02-23 06:38;391;524;542;-412;-407;418
20-02-23 06:48;391;524;542;-412;-407;418
20-02-23 06:58;391;524;542;-413;-408;418
20-02-23 07:08;391;524;542;-413;-408;418
20-02-23 07:18;391;524;543;-414;-408;418
20-02-23 07:28;391;524;543;-414;-409;418
20-02-23 07:38;391;524;543;-415;-409;418
20-02-23 07:48;392;524;543;-415;-410;418
20-02-23 07:58;392;524;543;-416;-410;418
